Steps,Reward,Accumulated reward,Throttle,Steer,deviation,velocity,Brake,Distance,Distance back-right
1731,0.9343912489158767,1631.151790034149,0.5026375651359558,-0.016390159726142883,-2.0,17.202655792236328,-1.0,20,20
1732,0.9328716269007751,1632.0846616610497,0.502748966217041,-0.01725674420595169,-2.0,17.205215454101562,-1.0,20,20
1733,0.934833534671792,1633.0194951957214,0.502663791179657,-0.01614615134894848,-2.0,17.20771026611328,-1.0,20,20
1734,0.9353442744995866,1633.954839470221,0.50257807970047,-0.01584813743829727,-2.0,17.209951400756836,-1.0,20,20
1735,0.9355139163700598,1634.8903533865912,0.5026229619979858,-0.01575942151248455,-2.0,17.21237564086914,-1.0,20,20
1736,0.93152157770523,1635.8218749642965,0.5027003884315491,-0.018005970865488052,-2.0,17.21505355834961,-1.0,20,20
1737,0.9294310486987233,1636.7513060129952,0.5027443766593933,-0.019182825461030006,-2.0,17.218046188354492,-1.0,20,20
1738,0.9301550480914967,1637.6814610610868,0.5027793645858765,-0.01878228411078453,-2.0,17.220746994018555,-1.0,20,20
1739,0.9310492279252836,1638.612510289012,0.5028102993965149,-0.018285874277353287,-2.0,17.222951889038086,-1.0,20,20
1740,0.9317518517353705,1639.5442621407474,0.502726137638092,-0.017880622297525406,-2.0,17.22524070739746,-1.0,20,20
1741,0.9321337436171514,1640.4763958843646,0.5027457475662231,-0.01766950823366642,-2.0,17.227941513061523,-1.0,20,20
1742,0.9317239894909518,1641.4081198738556,0.5027804374694824,-0.017903827130794525,-2.0,17.230810165405273,-1.0,20,20
1743,0.9301556146017143,1642.3382754884574,0.5028111934661865,-0.018786422908306122,-2.0,17.233325958251953,-1.0,20,20
1744,0.93376679872615,1643.2720422871835,0.5027240514755249,-0.016751959919929504,-2.0,17.23564338684082,-1.0,20,20
1745,0.9316352489516139,1644.203677536135,0.5027629733085632,-0.017951076850295067,-2.0,17.237903594970703,-1.0,20,20
1746,0.9302202690105352,1645.1338978051456,0.5027241706848145,-0.01873803324997425,-2.0,17.240346908569336,-1.0,20,20
1747,0.9316032890209129,1646.0655010941664,0.5027724504470825,-0.01797030121088028,-2.0,17.242767333984375,-1.0,20,20
1748,0.9312578280834215,1646.99675892225,0.5026935935020447,-0.018152719363570213,-2.0,17.24518394470215,-1.0,20,20
1749,0.9371165511054652,1647.9338754733553,0.5027579665184021,-0.018240846693515778,-1.0,17.247623443603516,-1.0,20,20
1750,0.9345607375172632,1648.8684362108727,0.5025917887687683,-0.016288837417960167,-2.0,17.25002098083496,-1.0,20,20
1751,0.9318069546329123,1649.8002431655057,0.5027438402175903,-0.017852243036031723,-2.0,17.25223731994629,-1.0,20,20
1752,0.928998262300023,1650.7292414278056,0.5028255581855774,-0.01943655125796795,-2.0,17.254432678222656,-1.0,20,20
1753,0.9315243377462029,1651.6607657655518,0.5026756525039673,-0.01800096221268177,-2.0,17.256559371948242,-1.0,20,20
1754,0.9341896763848406,1652.5949554419367,0.5026429891586304,-0.016503799706697464,-2.0,17.258739471435547,-1.0,20,20
1755,0.9326707329047578,1653.5276261748415,0.5027543902397156,-0.017370004206895828,-2.0,17.261322021484375,-1.0,20,20
1756,0.9318779256705727,1654.459504100512,0.5027921795845032,-0.017819266766309738,-2.0,17.26397132873535,-1.0,20,20
1757,0.9356988385830607,1655.395202939095,0.5025769472122192,-0.015649423003196716,-2.0,17.266504287719727,-1.0,20,20
1758,0.9315866639816335,1656.3267896030766,0.5027703046798706,-0.01797931082546711,-2.0,17.2689266204834,-1.0,20,20
1759,0.9340160459258726,1657.2608056490024,0.5026328563690186,-0.016599614173173904,-2.0,17.27107810974121,-1.0,20,20
1760,0.9287580942979881,1658.1895637433004,0.50277179479599,-0.019563518464565277,-2.0,17.27392578125,-1.0,20,20
1761,0.9299273391898188,1659.1194910824902,0.5027664303779602,-0.01890799030661583,-2.0,17.276134490966797,-1.0,20,20
1762,0.9316114181365285,1660.0511025006267,0.5027530789375305,-0.01796303689479828,-2.0,17.278350830078125,-1.0,20,20
1763,0.9314806094904031,1660.982583110117,0.5027480721473694,-0.018035588786005974,-2.0,17.2806453704834,-1.0,20,20
1764,0.9328157318468604,1661.915398841964,0.5026944875717163,-0.017280418425798416,-2.0,17.28270149230957,-1.0,20,20
1765,0.9317273240249071,1662.8471261659888,0.502781867980957,-0.017902160063385963,-2.0,17.28511619567871,-1.0,20,20
1766,0.934014396420547,1663.7811405624093,0.5026028156280518,-0.01659633219242096,-2.0,17.287445068359375,-1.0,20,20
1767,0.9321286068409681,1664.7132691692502,0.5027915239334106,-0.017678793519735336,-2.0,17.289838790893555,-1.0,20,20
1768,0.9322278552268233,1665.645497024477,0.502771258354187,-0.017620377242565155,-2.0,17.292217254638672,-1.0,20,20
1769,0.9316617300446544,1666.5771587545216,0.5027689933776855,-0.01793709024786949,-2.0,17.296789169311523,-1.0,20,20
1770,0.9314211416170001,1667.5085798961386,0.502764105796814,-0.018071135506033897,-2.0,17.296789169311523,-1.0,20,20
1771,0.9314211416170001,1668.4400010377556,0.502764105796814,-0.018071135506033897,-2.0,17.29921531677246,-1.0,20,20
1772,0.9315920285327094,1669.3715930662884,0.5027126669883728,-0.01796823740005493,-2.0,17.30156135559082,-1.0,20,20
1773,0.9293258629984089,1670.3009189292868,0.502797544002533,-0.019249172881245613,-2.0,17.306299209594727,-1.0,20,20
1774,0.9290056008558187,1671.2299245301426,0.5028141736984253,-0.019430847838521004,-2.0,17.308401107788086,-1.0,20,20
1775,0.9301104039464678,1672.160034934089,0.502730667591095,-0.018800467252731323,-2.0,17.310516357421875,-1.0,20,20
1776,0.9324477998252425,1673.0924827339143,0.5027225613594055,-0.017490390688180923,-2.0,17.31267738342285,-1.0,20,20
1777,0.932854790185179,1674.0253375240995,0.5027233958244324,-0.017262592911720276,-2.0,17.314828872680664,-1.0,20,20
1778,0.9326581484749913,1674.9579956725745,0.5027915835380554,-0.01738225854933262,-2.0,17.31727409362793,-1.0,20,20
1779,0.9367079641781747,1675.8947036367526,0.5025760531425476,-0.015084187500178814,-2.0,17.319618225097656,-1.0,20,20
1780,0.9367082540855876,1676.8314118908381,0.5025755763053894,-0.015083958394825459,-2.0,17.321767807006836,-1.0,20,20
1781,0.9335105966755322,1677.7649224875136,0.5027287006378174,-0.0168960839509964,-2.0,17.324100494384766,-1.0,20,20
1782,0.9322892416247299,1678.6972117291382,0.5027111172676086,-0.017577581107616425,-2.0,17.326494216918945,-1.0,20,20
1783,0.9308565475291439,1679.6280682766674,0.5027027726173401,-0.018378721550107002,-2.0,17.329097747802734,-1.0,20,20
1784,0.9315384270602038,1680.5596067037275,0.5027354955673218,-0.01800145022571087,-2.0,17.331897735595703,-1.0,20,20
1785,0.929841566376388,1681.4894482701038,0.502815306186676,-0.018962865695357323,-2.0,17.33417320251465,-1.0,20,20
1786,0.9343459662826997,1682.4237942363866,0.5026572942733765,-0.016418280079960823,-2.0,17.33619499206543,-1.0,20,20
