Episode,Reward,Num_steps,Finish
1572,-2.6300000000000026,69,False
1573,24.089999999999996,95,False
1574,11.859999999999996,82,False
1575,-2.3400000000000034,57,False
1576,-7.089999999999996,50,False
1577,32.36,96,False
1578,31.70000000000003,118,False
1579,8.980000000000004,49,False
1580,-7.360000000000003,42,False
1581,14.650000000000013,78,False
1582,-2.8000000000000007,56,False
1583,-1.6000000000000014,74,False
1584,90.86000000000004,264,False
1585,157.1299999999999,300,False
1586,-3.900000000000002,57,False
1587,1.1499999999999986,49,False
1588,26.15999999999999,74,False
1589,-6.990000000000002,45,False
1590,42.80000000000001,131,False
1591,4.379999999999992,67,False
1592,18.799999999999983,102,False
1593,-4.870000000000001,65,False
1594,-5.260000000000002,40,False
1595,0.5099999999999945,49,False
1596,65.81000000000004,137,False
1597,33.21000000000001,188,False
1598,0.5800000000000018,66,False
1599,10.150000000000016,95,False
1600,18.43,100,False
1601,5.820000000000011,53,False
1602,33.959999999999994,163,False
1603,-1.8900000000000041,54,False
1604,64.79,168,False
1605,62.650000000000034,136,False
1606,21.729999999999997,76,False
1607,14.880000000000003,75,False
1608,34.29000000000001,181,False
1609,8.720000000000002,64,False
1610,25.60999999999997,104,False
1611,-5.9599999999999955,41,False
1612,110.44999999999993,365,False
1613,-5.1299999999999955,45,False
1614,-4.549999999999995,67,False
1615,-4.1899999999999995,65,False
1616,92.64000000000001,176,False
1617,-6.390000000000001,47,False
1618,2.7300000000000004,104,False
1619,0.25999999999999446,67,False
1620,20.17999999999998,98,False
1621,2.850000000000012,79,False
1622,13.979999999999997,69,False
1623,14.009999999999991,63,False
1624,3.829999999999991,94,False
1625,2.8099999999999987,53,False
1626,32.0,92,False
1627,13.240000000000002,63,False
1628,7.9999999999999964,63,False
1629,45.36000000000003,203,False
1630,76.38000000000001,138,False
1631,59.56000000000003,163,False
1632,-4.710000000000001,57,False
1633,46.13000000000004,134,False
1634,15.250000000000021,100,False
1635,-1.5599999999999987,54,False
1636,-5.220000000000002,52,False
1637,3.4700000000000095,58,False
1638,14.630000000000003,74,False
1639,56.28999999999999,148,False
1640,-0.04999999999999716,49,False
1641,-0.8599999999999994,41,False
1642,64.87999999999991,205,False
1643,2.179999999999996,50,False
1644,16.96,76,False
1645,-7.1899999999999995,60,False
1646,-1.7999999999999972,69,False
1647,-7.789999999999999,34,False
1648,24.179999999999993,78,False
1649,32.01,165,False
1650,65.85000000000001,190,False
1651,6.109999999999996,79,False
1652,44.539999999999964,107,False
1653,-3.510000000000005,69,False
1654,-0.7600000000000087,52,False
1655,69.77999999999999,157,False
1656,9.070000000000007,81,False
1657,30.74000000000001,94,False
1658,-7.67,40,False
1659,88.42999999999996,205,False
1660,0.19000000000000838,59,False
1661,114.04999999999987,201,False
1662,8.080000000000002,52,False
1663,0.5700000000000003,67,False
1664,6.189999999999987,66,False
1665,70.71999999999993,255,False
1666,-1.4200000000000017,60,False
1667,24.84000000000001,76,False
1668,76.19999999999999,157,False
1669,76.24000000000004,161,False
1670,-4.259999999999998,58,False
1671,0.7500000000000107,55,False
1672,11.18999999999999,67,False
1673,24.470000000000006,93,False
1674,-8.29,24,False
1675,11.830000000000009,73,False
1676,13.320000000000007,60,False
1677,19.669999999999995,103,False
1678,9.410000000000007,89,False
1679,96.02000000000002,206,False
1680,-0.32000000000000384,44,False
1681,-3.4899999999999984,44,False
1682,60.400000000000034,124,False
1683,-2.520000000000003,58,False
1684,17.320000000000014,85,False
1685,94.51,186,False
1686,-0.04999999999999716,58,False
1687,52.69999999999999,156,False
1688,78.19999999999996,137,False
1689,-0.6999999999999993,61,False
1690,9.419999999999998,87,False
1691,-0.09000000000001052,61,False
1692,-3.030000000000001,45,False
1693,32.2,121,False
1694,3.1999999999999993,61,False
1695,20.299999999999997,106,False
1696,-1.9599999999999973,60,False
1697,-4.6999999999999975,55,False
1698,7.110000000000003,66,False
1699,5.759999999999991,73,False
1700,154.29999999999993,246,False
1701,15.340000000000018,93,False
1702,23.360000000000007,115,False
1703,-6.219999999999997,53,False
1704,5.359999999999992,76,False
1705,3.879999999999999,63,False
1706,8.649999999999999,78,False
1707,80.41999999999999,171,False
1708,118.75999999999996,236,False
1709,6.140000000000004,90,False
1710,92.8500000000001,206,False
1711,3.2799999999999976,62,False
1712,18.940000000000026,168,False
1713,93.44000000000005,187,False
1714,40.070000000000014,119,False
1715,19.110000000000014,81,False
1716,94.76,181,False
1717,71.88999999999994,186,False
1718,-0.5100000000000016,63,False
1719,-0.710000000000008,46,False
1720,7.230000000000011,81,False
1721,11.79000000000001,58,False
1722,31.559999999999988,105,False
1723,38.860000000000014,119,False
1724,1.8999999999999986,75,False
1725,-2.360000000000003,39,False
1726,0.7199999999999953,44,False
1727,14.090000000000003,68,False
1728,13.850000000000001,66,False
1729,8.760000000000012,74,False
1730,7.099999999999998,65,False
1731,84.25000000000009,240,False
1732,-4.99,53,False
1733,7.240000000000002,61,False
1734,19.30000000000001,91,False
1735,-2.34,67,False
1736,-1.3299999999999947,56,False
1737,94.27000000000005,195,False
1738,16.25,95,False
1739,19.479999999999997,91,False
1740,31.339999999999968,98,False
1741,32.919999999999966,113,False
1742,24.810000000000002,100,False
1743,30.57,108,False
1744,-2.039999999999999,59,False
1745,11.469999999999999,72,False
1746,25.480000000000004,101,False
1747,13.170000000000023,89,False
1748,-3.470000000000006,62,False
1749,43.81000000000002,130,False
1750,11.999999999999986,95,False
1751,-3.8299999999999947,75,False
1752,-1.0799999999999983,65,False
1753,6.38000000000001,72,False
1754,-0.1700000000000017,63,False
1755,49.37000000000006,175,False
1756,-5.0,58,False
1757,66.18000000000002,188,False
1758,99.21000000000001,221,False
1759,18.930000000000042,214,False
1760,52.209999999999965,128,False
1761,3.2500000000000036,53,False
1762,1.2199999999999989,68,False
1763,72.11999999999996,176,False
1764,2.569999999999993,53,False
1765,-3.929999999999996,49,False
1766,4.529999999999998,62,False
1767,4.719999999999992,196,False
1768,109.88999999999993,242,False
1769,3.479999999999997,95,False
1770,15.330000000000013,74,False
1771,146.76,269,False
1772,1.2000000000000028,50,False
1773,55.74999999999997,121,False
1774,13.280000000000008,70,False
1775,13.61999999999999,69,False
1776,3.810000000000006,85,False
1777,0.8000000000000007,70,False
1778,22.369999999999983,92,False
1779,20.37000000000001,78,False
1780,16.859999999999985,73,False
1781,42.180000000000035,103,False
1782,23.800000000000004,80,False
1783,-2.539999999999999,45,False
1784,8.570000000000004,73,False
1785,-3.91,60,False
1786,-4.51,62,False
1787,-0.8499999999999979,57,False
1788,70.39999999999996,186,False
1789,15.179999999999993,89,False
1790,26.080000000000013,115,False
1791,8.569999999999997,57,False
1792,63.64,205,False
1793,30.209999999999972,87,False
1794,103.15,282,False
1795,14.91000000000001,78,False
1796,40.559999999999995,117,False
1797,36.64000000000001,135,False
1798,20.880000000000003,73,False
1799,37.380000000000045,131,False
1800,-3.820000000000004,44,False
1801,25.139999999999986,90,False
1802,32.38999999999999,95,False
1803,18.079999999999984,66,False
1804,2.900000000000002,59,False
1805,71.05999999999997,140,False
1806,-4.770000000000001,41,False
1807,29.029999999999994,106,False
1808,22.390000000000022,104,False
1809,37.65,145,False
1810,12.520000000000003,74,False
1811,-4.279999999999998,50,False
1812,2.139999999999997,57,False
1813,39.580000000000005,104,False
1814,-2.549999999999997,52,False
1815,-3.0,46,False
1816,-1.639999999999997,60,False
1817,10.11,107,False
1818,27.720000000000013,83,False
1819,82.4599999999999,300,False
1820,7.350000000000012,76,False
1821,-3.5199999999999996,61,False
1822,-0.4299999999999997,66,False
1823,1.2699999999999925,58,False
1824,5.59,69,False
1825,34.28000000000003,98,False
1826,4.940000000000001,75,False
1827,0.5800000000000018,54,False
1828,52.33,274,False
1829,34.859999999999985,98,False
1830,58.97000000000001,182,False
1831,3.139999999999997,72,False
1832,41.83,98,False
1833,3.3100000000000094,76,False
1834,88.35999999999993,269,False
1835,-6.9399999999999995,76,False
1836,25.479999999999997,81,False
1837,4.920000000000002,66,False
1838,-3.3299999999999947,78,False
1839,-5.339999999999998,36,False
1840,2.140000000000004,76,False
1841,-5.229999999999999,52,False
1842,0.8299999999999876,73,False
1843,6.339999999999996,64,False
1844,-0.3599999999999959,50,False
1845,-5.029999999999999,41,False
1846,12.500000000000021,73,False
1847,74.87000000000002,147,False
1848,1.7499999999999964,70,False
1849,-3.2900000000000027,48,False
1850,61.76999999999995,180,False
1851,62.739999999999995,158,False
1852,8.439999999999994,89,False
1853,-6.209999999999999,33,False
1854,-1.8900000000000006,67,False
1855,107.84000000000003,219,False
1856,3.129999999999999,66,False
1857,6.320000000000025,73,False
1858,10.059999999999995,63,False
1859,-2.980000000000004,50,False
1860,-7.849999999999994,60,False
1861,121.96999999999994,236,False
1862,-1.0599999999999987,56,False
1863,17.459999999999994,60,False
1864,-0.3699999999999939,47,False
1865,-1.8499999999999943,41,False
1866,-2.149999999999995,55,False
1867,-7.730000000000002,34,False
1868,-4.689999999999998,53,False
1869,6.43,74,False
1870,-1.110000000000003,69,False
1871,5.590000000000003,58,False
1872,23.269999999999996,88,False
1873,-3.7199999999999953,64,False
1874,65.46000000000001,206,False
1875,16.93,77,False
1876,8.939999999999987,110,False
1877,12.86,133,False
1878,-3.710000000000001,55,False
1879,0.9200000000000017,60,False
1880,10.430000000000003,78,False
1881,7.239999999999995,165,False
1882,8.889999999999993,77,False
1883,43.24999999999998,105,False
1884,6.170000000000016,90,False
1885,6.080000000000005,60,False
1886,-4.639999999999999,46,False
1887,5.370000000000012,99,False
1888,35.419999999999995,92,False
1889,47.70999999999998,108,False
1890,-7.780000000000001,35,False
1891,1.980000000000004,79,False
1892,-1.350000000000005,54,False
1893,-1.619999999999994,48,False
1894,11.970000000000002,82,False
1895,-1.2600000000000016,50,False
1896,-0.26000000000000156,50,False
1897,-3.360000000000003,37,False
1898,96.83999999999996,180,False
1899,3.1500000000000092,53,False
1900,-1.0900000000000034,58,False
1901,-6.4399999999999995,38,False
1902,29.479999999999997,91,False
1903,-3.3100000000000023,47,False
1904,64.50999999999999,153,False
1905,3.269999999999996,96,False
1906,39.33000000000001,85,False
1907,44.52999999999999,112,False
1908,-0.18999999999999773,54,False
1909,-2.8100000000000023,38,False
1910,58.609999999999985,142,False
1911,53.14000000000004,153,False
1912,6.93,115,False
1913,54.84000000000002,268,False
1914,39.44,138,False
1915,44.04999999999997,176,False
1916,7.550000000000004,107,False
1917,9.870000000000001,59,False
1918,67.78999999999994,228,False
1919,13.72999999999999,79,False
1920,1.4700000000000024,80,False
1921,77.94999999999996,176,False
1922,125.0500000000001,307,False
1923,5.559999999999988,73,False
1924,-4.229999999999997,54,False
1925,-7.570000000000004,41,False
1926,33.86999999999999,101,False
1927,-0.019999999999992468,47,False
1928,77.32999999999996,187,False
1929,-7.76,30,False
1930,10.480000000000022,79,False
1931,3.3800000000000026,60,False
1932,-2.469999999999999,66,False
1933,-5.9100000000000055,40,False
1934,4.299999999999997,55,False
1935,-1.3000000000000078,42,False
1936,-5.5699999999999985,54,False
1937,8.96,84,False
1938,6.559999999999999,92,False
1939,-2.850000000000005,40,False
1940,-0.13000000000000966,54,False
1941,-4.110000000000003,40,False
1942,1.029999999999994,56,False
1943,65.02000000000001,208,False
1944,4.34,56,False
1945,71.78000000000017,231,False
1946,42.54,195,False
1947,64.68999999999997,185,False
1948,5.080000000000005,76,False
1949,-5.189999999999998,49,False
1950,11.059999999999999,95,False
1951,-4.890000000000001,53,False
1952,58.14000000000004,211,False
1953,21.950000000000003,106,False
1954,9.32,86,False
1955,46.33999999999999,120,False
1956,47.39000000000003,183,False
1957,4.91,65,False
1958,18.970000000000006,93,False
1959,95.87999999999991,207,False
1960,14.709999999999994,86,False
1961,3.740000000000002,63,False
1962,18.169999999999995,78,False
1963,-0.509999999999998,48,False
1964,2.479999999999997,55,False
1965,-4.309999999999997,52,False
1966,23.389999999999993,104,False
1967,-3.2499999999999964,52,False
1968,30.180000000000007,91,False
1969,13.500000000000007,70,False
1970,12.259999999999984,86,False
1971,4.819999999999993,65,False
1972,5.699999999999989,56,False
1973,22.54,85,False
1974,-7.499999999999998,40,False
1975,7.52,57,False
1976,7.550000000000001,51,False
1977,-4.219999999999999,52,False
1978,1.8500000000000014,47,False
1979,-0.4099999999999966,57,False
1980,35.26000000000002,150,False
1981,12.640000000000008,67,False
1982,1.5599999999999987,58,False
1983,-3.4599999999999973,47,False
1984,10.970000000000006,81,False
1985,9.219999999999999,99,False
1986,11.350000000000009,84,False
1987,-7.2099999999999955,39,False
1988,44.56999999999999,100,False
1989,3.0199999999999996,54,False
1990,-2.5699999999999967,59,False
1991,38.59999999999997,114,False
1992,73.21000000000005,169,False
1993,9.469999999999992,112,False
1994,12.670000000000009,77,False
1995,36.309999999999974,117,False
1996,-2.3999999999999986,41,False
1997,-5.530000000000003,45,False
1998,64.89999999999999,134,False
1999,11.410000000000007,80,False
2000,5.800000000000008,59,False
2001,-1.5399999999999956,67,False
2002,0.14000000000000767,63,False
2003,0.8300000000000125,65,False
2004,34.540000000000006,119,False
2005,10.02000000000001,86,False
2006,-4.350000000000003,65,False
2007,42.56999999999999,124,False
2008,-0.9599999999999937,62,False
2009,-4.4,61,False
2010,48.94999999999999,139,False
2011,15.130000000000017,72,False
2012,5.429999999999996,196,False
2013,11.369999999999994,129,False
2014,9.770000000000014,86,False
2015,7.909999999999997,47,False
2016,5.329999999999988,70,False
2017,1.4000000000000021,66,False
2018,17.489999999999995,82,False
2019,14.670000000000016,128,False
2020,-7.73,52,False
2021,0.19000000000000128,68,False
2022,64.60999999999997,151,False
2023,49.469999999999956,119,False
2024,-2.100000000000005,45,False
2025,3.2699999999999996,51,False
2026,1.0399999999999991,75,False
2027,31.390000000000015,97,False
2028,2.4399999999999977,51,False
2029,-1.4399999999999977,46,False
2030,9.959999999999994,90,False
2031,-6.030000000000001,64,False
2032,77.96000000000001,152,False
2033,43.290000000000035,123,False
2034,8.469999999999999,55,False
2035,27.510000000000012,93,False
2036,-7.09,66,False
2037,67.26000000000006,273,False
2038,-0.5999999999999979,51,False
2039,6.740000000000002,77,False
2040,-6.440000000000001,52,False
2041,10.030000000000001,61,False
2042,23.279999999999994,88,False
2043,-4.229999999999999,55,False
2044,150.30999999999983,256,False
2045,4.170000000000005,55,False
2046,-4.489999999999998,58,False
2047,8.920000000000005,76,False
2048,-5.590000000000003,87,False
2049,52.249999999999915,158,False
2050,183.3600000000001,272,False
2051,93.3800000000001,228,False
2052,-5.869999999999999,50,False
2053,7.45000000000001,74,False
2054,6.29000000000001,75,False
2055,11.419999999999991,69,False
2056,13.38000000000001,75,False
2057,60.35000000000002,155,False
2058,43.57000000000001,99,False
2059,52.81999999999999,154,False
2060,102.19000000000001,322,False
2061,-3.479999999999997,63,False
2062,41.67000000000001,159,False
2063,-2.7900000000000027,48,False
2064,58.06,127,False
2065,94.48999999999997,227,False
2066,171.6999999999999,329,False
2067,95.2999999999999,162,False
2068,-2.830000000000002,42,False
2069,46.500000000000014,122,False
2070,32.02000000000003,197,False
2071,97.49999999999994,237,False
2072,-3.519999999999996,41,False
2073,8.799999999999994,74,False
2074,38.52,88,False
2075,29.11,98,False
2076,9.090000000000003,78,False
2077,1.8199999999999967,70,False
2078,54.29999999999998,206,False
2079,8.21,66,False
2080,-4.219999999999997,70,False
2081,42.480000000000004,173,False
2082,1.6899999999999977,65,False
2083,9.57,75,False
2084,45.13999999999996,145,False
2085,1.4900000000000055,53,False
2086,3.869999999999994,60,False
2087,27.729999999999954,93,False
2088,5.47999999999999,53,False
2089,91.56999999999995,171,False
2090,8.93,100,False
2091,36.84999999999999,168,False
2092,23.940000000000012,68,False
2093,7.279999999999994,86,False
2094,96.6300000000001,215,False
2095,18.079999999999977,121,False
2096,3.860000000000003,62,False
2097,24.42999999999998,141,False
2098,26.320000000000007,88,False
2099,9.739999999999998,77,False
2100,-6.890000000000001,39,False
2101,4.1299999999999955,67,False
2102,-4.9300000000000015,53,False
2103,-0.05000000000000071,48,False
2104,117.70999999999995,280,False
2105,45.64,170,False
2106,7.659999999999997,89,False
2107,0.8099999999999916,57,False
2108,-3.1700000000000053,52,False
2109,0.8399999999999999,86,False
2110,18.080000000000013,94,False
2111,63.05,170,False
2112,-7.639999999999999,39,False
2113,-4.310000000000002,44,False
2114,1.0699999999999932,87,False
2115,13.809999999999988,86,False
2116,11.599999999999994,84,False
2117,-0.6800000000000033,79,False
2118,4.769999999999996,69,False
2119,-3.3999999999999986,59,False
2120,7.580000000000005,148,False
2121,76.0500000000001,212,False
2122,37.90000000000001,97,False
2123,-4.909999999999998,47,False
2124,1.3599999999999994,77,False
2125,9.449999999999996,67,False
2126,38.25000000000001,100,False
2127,46.479999999999976,97,False
2128,2.570000000000004,81,False
2129,-4.969999999999997,41,False
2130,-1.5600000000000023,61,False
2131,53.790000000000006,174,False
2132,4.0099999999999945,85,False
2133,89.71999999999997,183,False
2134,19.510000000000026,89,False
2135,82.12000000000002,151,False
2136,28.769999999999996,83,False
2137,153.04000000000002,290,False
2138,13.880000000000003,101,False
2139,22.940000000000012,101,False
2140,-5.85,56,False
2141,124.08000000000001,302,False
2142,3.1399999999999935,53,False
2143,29.0,131,False
2144,0.8199999999999967,67,False
2145,-4.889999999999999,42,False
2146,-6.980000000000002,31,False
2147,66.05999999999997,236,False
2148,87.58999999999999,180,False
2149,42.92000000000001,156,False
2150,30.929999999999993,83,False
2151,-6.919999999999996,49,False
2152,103.55000000000004,203,False
2153,-5.410000000000002,52,False
2154,23.990000000000002,259,False
2155,-5.510000000000002,44,False
2156,65.89999999999996,175,False
2157,15.669999999999987,76,False
2158,2.0800000000000054,57,False
2159,7.3799999999999955,68,False
2160,1.399999999999995,48,False
2161,166.49999999999994,300,False
2162,39.779999999999994,106,False
2163,47.510000000000005,123,False
2164,13.389999999999993,67,False
2165,44.68000000000001,149,False
2166,1.5400000000000063,103,False
2167,8.229999999999993,51,False
2168,-3.049999999999997,53,False
2169,1.5600000000000023,86,False
2170,48.860000000000014,287,False
2171,7.970000000000006,74,False
2172,-7.65,44,False
2173,19.90999999999999,75,False
2174,42.100000000000016,148,False
2175,0.8500000000000014,63,False
2176,-3.9400000000000013,49,False
2177,-0.9000000000000057,41,False
2178,-2.7099999999999937,39,False
2179,66.72999999999999,224,False
2180,29.819999999999993,201,False
2181,-2.469999999999999,62,False
2182,-0.9699999999999953,61,False
2183,100.37999999999995,204,False
2184,-2.3399999999999928,53,False
2185,4.8799999999999955,79,False
2186,125.2600000000001,217,False
2187,0.840000000000007,53,False
2188,73.54999999999998,229,False
2189,60.450000000000045,160,False
2190,48.81999999999998,122,False
2191,21.269999999999982,79,False
2192,-8.499999999999998,29,False
2193,15.519999999999982,76,False
2194,8.309999999999999,70,False
2195,2.289999999999999,73,False
2196,93.67999999999994,176,False
2197,11.730000000000004,62,False
2198,9.380000000000003,82,False
2199,37.33000000000001,86,False
2200,18.22,95,False
2201,0.9199999999999982,54,False
2202,53.64,147,False
2203,12.190000000000005,97,False
2204,44.709999999999965,105,False
2205,40.209999999999994,132,False
2206,15.369999999999997,67,False
2207,-3.1499999999999986,47,False
2208,-0.6099999999999959,69,False
2209,59.250000000000014,134,False
2210,-2.8500000000000014,36,False
2211,31.229999999999997,194,False
2212,50.829999999999984,119,False
2213,25.269999999999982,80,False
2214,113.87999999999997,245,False
2215,-5.469999999999999,46,False
2216,8.0,69,False
2217,21.93999999999999,82,False
2218,53.69,147,False
2219,37.600000000000016,88,False
2220,2.1799999999999926,50,False
2221,-4.049999999999995,49,False
2222,16.44999999999999,89,False
2223,2.1300000000000026,72,False
2224,33.05000000000002,136,False
2225,-2.4499999999999957,56,False
2226,17.28000000000001,88,False
2227,-3.0599999999999987,63,False
2228,5.950000000000003,155,False
2229,52.0,246,False
2230,6.260000000000005,59,False
2231,-2.3300000000000054,51,False
2232,82.09999999999994,210,False
2233,77.8299999999999,183,False
2234,15.420000000000002,81,False
2235,2.539999999999999,54,False
2236,73.62999999999987,227,False
2237,-6.5799999999999965,42,False
2238,98.75999999999988,238,False
2239,5.270000000000003,76,False
2240,22.78,89,False
2241,49.66,123,False
2242,9.129999999999995,77,False
2243,-4.329999999999998,58,False
2244,-3.9099999999999966,36,False
2245,5.570000000000004,101,False
2246,102.51000000000002,279,False
2247,22.43,75,False
2248,6.399999999999995,89,False
2249,12.780000000000015,199,False
2250,133.30000000000013,245,False
2251,52.98999999999998,107,False
2252,6.509999999999998,59,False
2253,17.639999999999993,70,False
2254,2.8000000000000007,52,False
2255,9.749999999999993,73,False
2256,-4.829999999999995,62,False
2257,31.099999999999987,80,False
2258,2.1800000000000033,85,False
2259,2.3199999999999896,54,False
2260,13.559999999999988,70,False
2261,7.349999999999994,77,False
2262,-3.5599999999999987,43,False
2263,41.610000000000014,95,False
2264,9.869999999999997,92,False
2265,-2.7499999999999964,101,False
2266,26.769999999999968,148,False
2267,22.43,73,False
2268,90.37999999999995,245,False
2269,68.24999999999996,216,False
2270,0.5399999999999991,58,False
2271,83.67000000000004,268,False
2272,68.22,226,False
2273,51.14999999999996,176,False
2274,107.15999999999997,227,False
2275,-5.339999999999998,44,False
2276,52.400000000000034,237,False
2277,-3.4900000000000055,61,False
2278,3.1200000000000117,61,False
2279,33.29,100,False
2280,-4.539999999999997,54,False
2281,-2.3200000000000003,43,False
2282,121.63999999999996,272,False
2283,102.60999999999999,234,False
2284,-2.629999999999999,51,False
2285,-2.879999999999999,132,False
2286,32.52000000000001,126,False
2287,77.97,168,False
2288,29.000000000000014,97,False
2289,-2.4200000000000017,49,False
2290,25.769999999999996,116,False
2291,30.21,227,False
2292,28.379999999999995,149,False
2293,10.360000000000007,68,False
2294,9.699999999999996,80,False
2295,-1.620000000000001,43,False
2296,62.68999999999998,125,False
2297,17.479999999999997,73,False
2298,46.78999999999998,102,False
2299,37.839999999999996,151,False
2300,-3.2499999999999964,57,False
2301,-4.719999999999995,68,False
2302,42.49999999999998,159,False
2303,-3.9599999999999973,48,False
2304,3.780000000000001,62,False
2305,4.600000000000005,95,False
2306,-2.9099999999999966,47,False
2307,16.01999999999999,67,False
2308,0.17999999999999972,67,False
2309,90.02000000000011,241,False
2310,35.250000000000014,105,False
2311,10.389999999999997,58,False
2312,108.06999999999991,204,False
2313,6.9700000000000095,81,False
2314,11.069999999999993,90,False
2315,107.74000000000001,177,False
2316,79.42,299,False
2317,5.43,54,False
2318,17.270000000000003,98,False
2319,-4.289999999999997,39,False
2320,3.8399999999999963,70,False
2321,3.370000000000008,54,False
2322,6.20999999999999,63,False
2323,0.8399999999999999,57,False
2324,34.569999999999986,86,False
2325,63.569999999999965,148,False
2326,34.940000000000005,96,False
2327,4.0800000000000125,78,False
2328,10.939999999999994,120,False
2329,31.110000000000007,122,False
2330,26.22,102,False
2331,7.349999999999998,71,False
2332,-6.520000000000003,53,False
2333,-4.030000000000001,43,False
2334,63.889999999999944,239,False
2335,36.59000000000002,95,False
2336,11.730000000000008,86,False
2337,-2.880000000000006,44,False
2338,-4.259999999999998,45,False
2339,47.36,104,False
2340,2.3100000000000023,58,False
2341,12.060000000000002,175,False
2342,37.219999999999985,98,False
2343,-1.1599999999999966,45,False
2344,14.5,68,False
2345,-1.8300000000000018,54,False
2346,-1.6699999999999946,57,False
2347,43.430000000000014,111,False
2348,-3.8099999999999987,56,False
2349,28.209999999999994,80,False
2350,15.990000000000002,136,False
2351,27.6,94,False
2352,154.42999999999992,330,False
2353,-0.5899999999999928,58,False
2354,7.93,64,False
2355,6.4999999999999964,81,False
2356,-6.879999999999997,38,False
2357,33.03999999999998,143,False
2358,6.450000000000003,127,False
2359,7.170000000000012,59,False
2360,51.459999999999994,118,False
2361,3.979999999999997,68,False
2362,75.28000000000004,220,False
2363,-0.4200000000000017,42,False
2364,45.69,114,False
2365,23.150000000000013,97,False
2366,28.160000000000018,226,False
2367,75.47,262,False
2368,130.47000000000006,274,False
2369,27.570000000000007,92,False
2370,20.919999999999995,88,False
2371,24.779999999999966,98,False
2372,74.21000000000001,219,False
2373,-6.73,49,False
2374,35.1,236,False
2375,0.41000000000000725,50,False
2376,26.410000000000018,271,False
2377,90.39000000000006,268,False
2378,11.440000000000005,91,False
2379,-0.8299999999999912,56,False
2380,-7.729999999999997,41,False
2381,11.27,75,False
2382,4.670000000000012,93,False
2383,18.830000000000034,103,False
2384,80.91999999999999,178,False
2385,95.17000000000004,242,False
2386,-7.459999999999997,48,False
2387,-7.640000000000001,37,False
2388,8.990000000000009,71,False
2389,12.75,103,False
2390,46.820000000000036,182,False
2391,-8.52,38,False
2392,44.39999999999998,131,False
2393,-5.8399999999999945,52,False
2394,-3.5199999999999996,50,False
2395,-1.1800000000000033,43,False
2396,0.4299999999999997,53,False
2397,10.319999999999997,55,False
2398,82.05999999999995,209,False
2399,6.809999999999995,95,False
2400,36.20000000000001,158,False
2401,1.7599999999999945,50,False
2402,4.860000000000014,88,False
2403,9.349999999999994,80,False
2404,8.599999999999998,91,False
2405,61.25000000000003,162,False
2406,9.580000000000005,71,False
2407,2.919999999999991,76,False
2408,-4.5,54,False
2409,1.1600000000000001,73,False
2410,-6.42,43,False
2411,-2.100000000000005,59,False
2412,17.719999999999985,72,False
2413,-6.9599999999999955,31,False
2414,-0.779999999999994,42,False
2415,0.2900000000000027,51,False
2416,-0.35999999999999943,56,False
2417,33.61999999999997,108,False
2418,78.86999999999998,231,False
2419,36.080000000000005,86,False
2420,40.8,96,False
2421,3.0,76,False
2422,40.80999999999999,101,False
2423,11.200000000000003,87,False
2424,77.49,169,False
2425,-5.320000000000002,52,False
2426,-2.9299999999999926,70,False
2427,74.19999999999996,169,False
2428,24.949999999999996,141,False
2429,-0.9500000000000064,52,False
2430,-1.9299999999999997,67,False
2431,-2.6900000000000013,64,False
2432,-2.6299999999999955,69,False
2433,9.700000000000003,80,False
2434,16.720000000000013,150,False
2435,1.9699999999999989,44,False
2436,-4.200000000000003,48,False
2437,33.10000000000002,147,False
2438,18.19999999999999,104,False
2439,105.09999999999992,307,False
2440,49.709999999999994,178,False
2441,42.34999999999999,154,False
2442,29.22,148,False
2443,6.260000000000005,65,False
2444,61.129999999999995,256,False
2445,18.60000000000001,72,False
2446,-3.510000000000005,45,False
2447,83.89999999999996,192,False
2448,35.35999999999997,89,False
2449,-1.6899999999999977,55,False
2450,2.5099999999999945,65,False
2451,0.5000000000000107,52,False
2452,8.550000000000011,72,False
2453,44.73000000000002,108,False
2454,5.440000000000005,63,False
2455,7.039999999999999,81,False
2456,38.89000000000001,101,False
2457,10.620000000000005,75,False
2458,46.900000000000006,102,False
2459,5.640000000000001,74,False
2460,2.499999999999993,79,False
2461,16.519999999999982,83,False
2462,15.68,79,False
2463,21.029999999999987,159,False
2464,42.30999999999998,109,False
2465,-3.490000000000002,56,False
2466,-1.7200000000000024,49,False
2467,10.95,61,False
2468,2.2000000000000064,121,False
2469,1.4400000000000013,54,False
2470,112.04000000000008,202,False
2471,-0.15000000000000213,46,False
2472,5.590000000000021,95,False
2473,-0.45999999999999375,62,False
2474,-2.4899999999999913,60,False
2475,31.059999999999988,121,False
2476,56.01999999999997,160,False
2477,43.200000000000024,174,False
2478,1.6200000000000045,64,False
2479,2.3499999999999943,83,False
2480,5.860000000000014,151,False
2481,5.04999999999999,53,False
2482,72.27999999999994,227,False
2483,22.740000000000016,186,False
2484,-5.719999999999995,53,False
2485,-2.979999999999997,59,False
2486,18.759999999999998,78,False
2487,25.74999999999998,117,False
2488,63.739999999999924,142,False
2489,-3.969999999999999,55,False
2490,-0.4299999999999997,46,False
2491,71.08999999999993,255,False
2492,0.8000000000000007,59,False
2493,79.89000000000001,154,False
2494,1.8000000000000078,53,False
2495,-4.919999999999998,45,False
2496,21.259999999999998,86,False
2497,29.779999999999994,93,False
