Episode,Reward,Num_steps,Finish,Exploration_rate
327,63.11241592257181,205,False,0.9202567164179104
328,75.60697107525684,343,False,0.9200007462686567
329,120.0651752113346,371,False,0.9197238805970149
330,42.30572050051335,174,False,0.9195940298507462
331,195.04510588628526,445,False,0.9192619402985074
332,167.76247169018694,534,False,0.918863432835821
333,41.5083514403014,206,False,0.9187097014925373
334,240.2812557200744,468,False,0.9183604477611941
335,107.40419524268601,315,False,0.9181253731343283
336,105.96289048285503,295,False,0.917905223880597
337,33.775983624156694,211,False,0.9177477611940299
338,180.9650919016542,412,False,0.9174402985074627
339,196.3353954297556,405,False,0.9171380597014925
340,61.70092436576567,232,False,0.9169649253731343
341,85.51636417929932,304,False,0.9167380597014925
342,43.23578693828746,173,False,0.9166089552238805
343,29.99522662912701,191,False,0.9164664179104478
344,236.7852925282719,586,False,0.9160291044776119
345,66.91170774794385,225,False,0.9158611940298508
346,43.75676988086321,175,False,0.9157305970149253
347,33.34483791293706,169,False,0.9156044776119404
348,26.447314026449945,203,False,0.9154529850746268
349,34.54370568456808,200,False,0.9153037313432836
350,112.81189833737591,412,False,0.9149962686567165
351,36.94130335044084,168,False,0.914870895522388
352,267.6178724173706,476,False,0.914515671641791
353,139.30618328068613,328,False,0.9142708955223882
354,34.65485288259938,155,False,0.914155223880597
355,223.34423196694763,482,False,0.9137955223880596
356,181.29285219909863,596,False,0.9133507462686568
357,58.456551667646394,227,False,0.9131813432835821
358,50.92127857401832,209,False,0.9130253731343283
359,54.547226638034616,278,False,0.9128179104477612
360,147.47107840639484,387,False,0.912529104477612
361,21.410258884552746,169,False,0.9124029850746268
362,184.2631301651066,696,False,0.9118835820895522
363,100.0098611493381,467,False,0.9115350746268657
364,230.66540153945508,527,False,0.9111417910447761
365,153.34404242520782,420,False,0.9108283582089551
366,39.35579010531218,173,False,0.9106992537313432
367,131.98973063789967,454,False,0.910360447761194
368,208.8214217614582,536,False,0.9099604477611941
369,34.545864752391864,177,False,0.9098283582089552
370,22.600901239486916,181,False,0.9096932835820896
371,60.311654522051555,241,False,0.909513432835821
372,32.848379920938044,205,False,0.9093604477611941
373,36.43514112719305,164,False,0.9092380597014925
374,20.983194977830586,171,False,0.9091104477611941
375,25.277414546765364,150,False,0.9089985074626866
376,46.97073896419468,210,False,0.9088417910447761
377,249.33562008171822,668,False,0.9083432835820896
378,23.303871790463973,154,False,0.9082283582089553
379,43.73337982042824,174,False,0.9080985074626865
380,33.198835423107084,172,False,0.9079701492537313
381,241.4391224296033,467,False,0.9076216417910448
382,22.866869302604215,159,False,0.9075029850746268
383,332.6408599669697,575,False,0.9070738805970149
384,144.0508888358884,395,False,0.9067791044776119
385,337.002599838728,661,False,0.9062858208955223
386,108.9963451836069,345,False,0.9060283582089552
387,170.521610392059,413,False,0.9057201492537312
388,112.1429973611121,510,False,0.9053395522388059
389,84.80732078556011,284,False,0.9051276119402984
390,25.760251094629545,158,False,0.9050097014925373
391,43.23781796247328,188,False,0.9048694029850746
392,175.7918838054436,393,False,0.904576119402985
393,144.69636947385064,458,False,0.904234328358209
394,316.61079185976246,683,False,0.9037246268656717
395,65.65631387791433,260,False,0.9035305970149253
396,90.3272958264006,324,False,0.9032888059701492
397,23.87662913050407,125,False,0.9031955223880597
398,193.9471545206899,436,False,0.9028701492537312
399,84.22335854664439,320,False,0.9026313432835821
400,66.3767402895338,270,False,0.9024298507462687
401,30.632089686283486,178,False,0.9022970149253732
402,46.80968524478746,228,False,0.9021268656716419
403,107.74908505632344,259,False,0.9019335820895522
404,27.469449108310187,154,False,0.9018186567164178
405,17.327903125923093,124,False,0.9017261194029852
406,87.70247830742053,332,False,0.9014783582089552
407,36.92191417365818,191,False,0.9013358208955224
408,228.00502747341562,464,False,0.9009895522388061
409,62.32550968920867,209,False,0.9008335820895522
410,250.99055506151313,514,False,0.90045
411,148.25984284518884,437,False,0.9001238805970149
412,40.194607014517615,236,False,0.8999477611940299
413,50.801176342594005,198,False,0.8997999999999999
414,70.28825322850426,222,False,0.899634328358209
415,48.646158306280455,276,False,0.8994283582089553
416,42.91733203592454,209,False,0.8992723880597014
417,176.9288793299578,430,False,0.8989514925373134
418,44.23466642016729,190,False,0.8988097014925374
419,44.413102801549684,232,False,0.8986365671641792
420,27.739845932410248,182,False,0.8985007462686567
421,44.11689177031994,204,False,0.8983485074626867
422,144.00747149781168,411,False,0.8980417910447761
423,71.06346029342984,272,False,0.8978388059701493
424,133.7442501314767,289,False,0.8976231343283582
425,184.46633632318262,424,False,0.8973067164179104
426,121.85758506869723,316,False,0.8970708955223881
427,44.71202441724026,170,False,0.8969440298507462
428,175.94760303315616,398,False,0.8966470149253731
429,14.414929729334354,156,False,0.8965305970149253
430,457.3389874648902,767,False,0.8959582089552239
431,50.47236500272754,182,False,0.8958223880597016
432,176.8679348538943,374,False,0.8955432835820896
433,24.96479501064563,148,False,0.8954328358208955
434,288.84786900397614,601,False,0.8949843283582088
435,151.30325072644536,362,False,0.8947141791044776
436,217.0683850192881,623,False,0.8942492537313432
437,34.23484714883958,142,False,0.8941432835820896
438,138.60273867293247,437,False,0.8938171641791045
439,16.718477022539354,150,False,0.8937052238805969
440,22.234133239531204,139,False,0.8936014925373135
441,101.94675829069453,349,False,0.8933410447761194
442,276.3246234653963,668,False,0.8928425373134328
443,63.37426606331775,238,False,0.8926649253731344
444,124.66618156287345,300,False,0.8924410447761194
445,96.48506313082213,301,False,0.8922164179104477
446,33.0505153407655,154,False,0.8921014925373134
447,20.2252505477799,162,False,0.8919805970149254
448,102.50494768544824,279,False,0.8917723880597015
449,80.09504311633934,317,False,0.8915358208955223
450,80.66831907310198,350,False,0.8912746268656717
451,42.20126861046438,206,False,0.891120895522388
452,105.90300467440875,338,False,0.8908686567164179
453,23.080106451839306,152,False,0.890755223880597
454,31.76929666503225,171,False,0.8906276119402986
455,35.75869204895216,176,False,0.8904962686567164
456,42.40990411181307,170,False,0.8903694029850746
457,19.741882197804138,111,False,0.8902865671641791
458,231.87707660733693,500,False,0.8899134328358209
459,132.96263014929633,312,False,0.8896805970149253
460,112.60539593034468,511,False,0.8892992537313433
461,43.42960529366967,194,False,0.8891544776119403
462,154.7409695906387,468,False,0.888805223880597
463,27.39245094369891,174,False,0.8886753731343283
464,56.65018911053342,236,False,0.8884992537313433
465,199.0159787532651,459,False,0.8881567164179105
466,23.311605647444715,166,False,0.8880328358208955
467,96.45750968086317,396,False,0.8877373134328359
468,42.743668232105335,187,False,0.8875977611940298
469,236.13867092916706,550,False,0.8871873134328359
470,226.1475869435861,453,False,0.8868492537313434
471,158.66858346324085,398,False,0.8865522388059701
472,202.0305204579475,435,False,0.8862276119402985
473,41.80235314893849,189,False,0.8860865671641791
474,195.79071829213953,430,False,0.8857656716417911
475,140.0554211462264,524,False,0.8853746268656716
476,41.489916967253464,172,False,0.8852462686567164
477,30.166310476153598,175,False,0.8851156716417911
478,125.15356668252215,358,False,0.8848485074626865
479,66.51420374254106,164,False,0.8847261194029852
480,286.01360878279655,739,False,0.8841746268656717
481,132.02604400629576,476,False,0.8838194029850746
482,75.70853473912999,298,False,0.8835970149253731
483,89.45404260685761,444,False,0.8832656716417912
484,94.3433430980526,307,False,0.8830365671641791
485,74.3712852778272,243,False,0.8828552238805971
486,47.133171706767214,177,False,0.8827231343283581
487,154.41469554269497,447,False,0.8823895522388061
488,34.21473075438567,203,False,0.8822380597014925
489,98.73119484302535,290,False,0.8820216417910448
490,69.58533776911722,282,False,0.8818111940298506
491,64.33137520268356,220,False,0.8816470149253731
492,345.42060014008337,712,False,0.881115671641791
493,97.01003196508363,298,False,0.8808932835820896
494,187.01403242412636,372,False,0.8806156716417911
495,371.92386776662704,729,False,0.8800716417910448
496,41.69716300719902,182,False,0.8799358208955224
497,48.6929464239699,163,False,0.8798141791044776
498,72.42829310257244,297,False,0.8795925373134329
499,193.32867405952203,614,False,0.8791343283582089
500,73.34486397980433,245,False,0.8789514925373135
501,56.62722702710418,194,False,0.8788067164179105
502,47.90713921281136,196,False,0.878660447761194
503,177.59814495682,446,False,0.8783276119402985
504,211.30044973232526,466,False,0.8779798507462686
505,37.0243347035437,186,False,0.8778410447761194
506,174.75600578597593,456,False,0.8775007462686566
507,266.02123813739485,508,False,0.8771216417910448
508,49.993618428878236,201,False,0.8769716417910448
509,24.560644956347552,160,False,0.8768522388059703
510,34.115355473491604,175,False,0.8767216417910448
511,97.96921402757788,365,False,0.8764492537313432
512,136.33297736704958,386,False,0.8761611940298507
513,149.5083438827337,363,False,0.8758902985074627
514,161.20618319689933,341,False,0.8756358208955225
515,35.36133690326962,203,False,0.8754843283582089
516,281.44330088032575,699,False,0.8749626865671641
517,87.8998443787756,275,False,0.8747574626865671
518,14.008780574580811,122,False,0.8746664179104477
519,191.5217940522659,694,False,0.8741485074626866
520,33.40056630983826,177,False,0.8740164179104478
521,32.92354971270174,196,False,0.8738701492537313
522,157.85799833816517,508,False,0.8734910447761195
523,139.53432719202976,299,False,0.8732679104477612
524,21.445586636770045,142,False,0.8731619402985074
525,29.942339580142786,163,False,0.8730402985074627
526,34.74506864005665,196,False,0.8728940298507462
527,165.38070383779305,415,False,0.8725843283582091
528,93.0415459542139,452,False,0.8722470149253732
529,24.89003007391051,164,False,0.8721246268656716
530,99.59338453920196,251,False,0.8719373134328358
531,32.21584672893449,188,False,0.8717970149253732
532,36.0606495310055,182,False,0.8716611940298507
533,23.485141383980363,157,False,0.8715440298507462
534,46.395338905267224,202,False,0.8713932835820895
535,136.75797856386552,312,False,0.8711604477611941
536,33.499527060113806,166,False,0.8710365671641791
537,26.739136502158054,142,False,0.8709305970149255
538,40.22548421097931,198,False,0.8707828358208956
539,72.18891204743431,357,False,0.8705164179104478
540,15.277787305461182,125,False,0.8704231343283583
541,58.07422392690965,207,False,0.870268656716418
542,40.04654533722503,137,False,0.8701664179104478
543,36.66488662804991,171,False,0.8700388059701493
544,93.2775417866565,331,False,0.8697917910447761
545,29.10880139278796,160,False,0.8696723880597015
546,350.6264438741335,615,False,0.8692134328358209
547,21.989474038057118,167,False,0.8690888059701493
548,32.40884124998778,176,False,0.8689574626865672
549,365.7983733420755,678,False,0.8684514925373135
550,40.730037322460845,185,False,0.8683134328358209
551,32.90712673231009,207,False,0.8681589552238806
552,34.250313962611386,166,False,0.8680350746268657
553,323.8147698341014,634,False,0.8675619402985074
554,224.46073509891514,720,False,0.8670246268656716
555,134.0539122701115,462,False,0.8666798507462686
556,142.79646942100598,439,False,0.8663522388059702
557,18.41355328613019,126,False,0.8662582089552239
558,152.52821640485013,391,False,0.8659664179104478
559,44.751558099051536,168,False,0.8658410447761195
560,40.83197038731844,192,False,0.86569776119403
561,218.62300429978677,425,False,0.8653805970149253
562,174.623707181565,427,False,0.8650619402985075
563,165.4582870801451,407,False,0.8647582089552238
564,179.12527736764036,418,False,0.8644462686567164
565,36.36098993372067,172,False,0.8643179104477613
566,28.025872025635863,177,False,0.8641858208955224
567,214.94833729253554,519,False,0.8637985074626866
568,204.44486375407118,393,False,0.863505223880597
569,49.541383458245065,205,False,0.8633522388059701
570,33.477348515215034,180,False,0.8632179104477611
571,85.71135012699548,216,False,0.8630567164179104
572,35.28816195447819,176,False,0.8629253731343283
573,34.96784877329958,169,False,0.8627992537313434
574,186.27596429766788,370,False,0.8625231343283583
575,25.816155558744406,145,False,0.8624149253731344
576,35.89234947552356,160,False,0.8622955223880597
577,63.37313076519777,225,False,0.8621276119402985
578,64.41403218089627,240,False,0.8619485074626865
579,35.72119490504813,167,False,0.8618238805970149
580,44.82366391621751,171,False,0.8616962686567164
581,27.400147207611845,135,False,0.8615955223880597
582,122.4230030030875,306,False,0.8613671641791045
583,111.48775644335004,305,False,0.861139552238806
584,135.55765192688236,349,False,0.8608791044776118
585,32.047799952374746,165,False,0.8607559701492538
586,40.760574399749146,214,False,0.8605962686567165
587,138.91768852449917,359,False,0.8603283582089553
588,149.98768553734845,365,False,0.8600559701492538
589,189.61087625412787,349,False,0.8597955223880597
590,116.7440101069862,287,False,0.859581343283582
591,35.31443712560666,163,False,0.8594597014925374
592,28.174112437773346,149,False,0.8593485074626865
593,24.388125314478714,154,False,0.8592335820895524
594,166.3785384131892,377,False,0.8589522388059702
595,37.145127838189275,161,False,0.8588320895522388
596,174.29308994155053,615,False,0.8583731343283582
597,214.4157447708379,459,False,0.8580305970149253
598,99.33485933893293,284,False,0.8578186567164179
599,17.014436332611226,145,False,0.857710447761194
600,83.86479940508804,236,False,0.857534328358209
601,152.32370613367544,358,False,0.8572671641791044
602,48.2892312039684,187,False,0.8571276119402985
603,96.83571615393508,312,False,0.8568947761194029
604,179.22718450192318,436,False,0.8565694029850747
605,111.63820566388523,343,False,0.856313432835821
606,56.12262596500916,220,False,0.8561492537313433
607,269.32735615369364,588,False,0.855710447761194
608,24.44895039843388,147,False,0.8556007462686568
609,42.3574116418927,198,False,0.8554529850746267
