Episode,Reward,Steps,Finish,Deviation,Exploration_rate
1017,2618.419968735533,3071,True,-4.0,0.07678843750000008
1018,2883.7581856438865,3409,True,3.0,0.07625578124999999
1019,3904.3962049679662,4604,True,-1.0,0.07553640625000013
1020,3057.536705289017,3620,True,-1.0,0.07497078125000001
1021,3559.55675379609,4152,True,-1.0,0.07432203125000003
1022,2427.408652269824,2922,True,2.0,0.07386546875000011
1023,3260.462664647165,3882,True,2.0,0.07325890625000009
1024,1842.3333622009043,2182,True,0.0,0.07291796875
1025,3111.6716196552884,3698,True,2.0,0.07234015625000001
1026,2234.199834202097,2684,True,-1.0,0.07192078125000001
1027,2983.7258694592174,3423,True,0.0,0.0713859375
1028,2140.2863189712257,2555,True,-2.0,0.07098671875000007
1029,2339.5255585977166,2813,True,0.0,0.07054718750000011
1030,1795.1261204041484,2142,True,-2.0,0.07021250000000001
1031,1539.8562416380503,1807,True,-1.0,0.06993015624999999
1032,2042.481297786393,2463,True,-1.0,0.06954531250000007
1033,4245.677095104038,5021,True,1.0,0.06876078125000007
1034,3028.537653882008,3598,True,-1.0,0.06819859375000004
1035,4103.968265281397,4837,True,1.0,0.06744281250000006
1036,2326.3133577056365,2796,True,-2.0,0.06700593750000006
1037,1815.9831252914898,2164,True,-2.0,0.06666781249999998
1038,3391.62688898637,4050,True,-1.0,0.06603500000000007
1039,3567.4495129519396,4272,True,1.0,0.06536750000000002
1040,1848.1015145408305,2189,True,-2.0,0.06502546875000004
1041,1826.959198780646,2172,True,1.0,0.06468609375
1042,3524.129979102761,4214,True,0.0,0.06402765624999995
1043,2487.64818878299,2987,True,-1.0,0.06356093750000003
1044,1766.7055434859546,2089,True,0.0,0.06323453125
1045,4334.89836917195,5131,True,-1.0,0.0624328125000001
1046,3992.7368742381595,4700,True,6.0,0.061698437500000036
1047,5260.845568717779,6310,True,1.0,0.06071249999999995
1048,1733.3823092256825,2047,True,-6.0,0.06039265625000012
1049,3840.892313041975,4519,True,2.0,0.05968656250000004
1050,1771.2571576211908,4999,False,-189.0,0.05890546875000002
1051,3327.5996457299825,4260,False,131.0,0.05823984375000002
1052,137.7325723211741,225,False,137.0,0.05820468749999996
1053,3017.0042981092874,3583,True,0.0,0.05764484375000001
1054,3510.1360438703578,4199,True,-3.0,0.05698875000000003
1055,3379.5464893914022,3926,True,0.0,0.05637531250000005
1056,2466.1488511038515,2888,True,-1.0,0.05592406250000004
1057,1145.645474909345,1317,True,-2.0,0.05571828125000011
1058,3462.406263296419,4056,True,3.0,0.05508453125000001
1059,4038.9729599193156,4769,True,5.0,0.05433937499999997
1060,2315.04762373843,2702,True,7.0,0.053917187500000074
1061,1605.7627964421533,1891,True,-1.0,0.05362171874999999
1062,3902.6598420631713,4591,True,2.0,0.052904375000000115
1063,3947.121163098033,4641,True,-1.0,0.05217921874999998
1064,1738.5435868097397,2160,True,-21.0,0.05184171874999999
1065,3308.963984626316,3824,True,2.0,0.05124421875000007
1066,3998.865756961652,4694,True,0.0,0.05051078125000008
1067,4723.300766717383,5621,True,1.0,0.04963249999999997
1068,4495.381913475312,5313,True,2.0,0.04880234375000003
1069,1560.2458066735996,1822,True,-2.0,0.04851765625000004
1070,3273.894803504582,3784,True,-1.0,0.04792640625000011
1071,3113.2017754030207,3579,True,-1.0,0.04736718750000002
1072,2563.7199717335097,3024,True,-3.0,0.04689468750000003
1073,1382.5563802012387,1610,True,1.0,0.04664312500000001
1074,2281.015919521592,2734,True,1.0,0.04621593749999997
1075,1499.1036244532845,1747,True,2.0,0.045942968750000035
1076,4162.341645231896,4901,True,0.0,0.045177187500000104
1077,1803.9784806920159,2130,True,0.0,0.04484437500000005
1078,3149.535771652503,3741,True,1.0,0.04425984375000014
1079,1461.9982463930057,1703,True,0.0,0.043993750000000054
1080,3244.2950191804066,3749,True,2.0,0.04340796875000008
1081,1606.3913636612265,1887,True,-1.0,0.043113125000000085
1082,3477.1937186797586,4153,True,0.0,0.04246421875000006
1083,1931.6565891233977,2298,True,-2.0,0.04210515625000011
1084,1189.2676060934518,1362,True,0.0,0.04189234375000006
1085,2601.211242181302,3053,True,-9.0,0.04141531250000008
1086,2743.8247332611127,3235,True,0.0,0.04090984375000006
1087,1922.7405496959357,2199,True,1.0,0.040566250000000026
1088,2431.843315086273,2834,True,1.0,0.040123437500000025
1089,1258.695422374629,1450,True,-2.0,0.039896875000000054
1090,3655.4556133666356,4300,True,3.0,0.039225000000000065
1091,3407.2005168957876,3955,True,0.0,0.03860703124999998
1092,1511.4803304829202,1765,True,0.0,0.03833125000000004
1093,2179.165904945195,2541,True,1.0,0.037934218750000026
1094,2556.5416479271084,2994,True,2.0,0.037466406250000084
1095,1413.9870505720373,1638,True,-1.0,0.037210468750000114
1096,2719.406547231606,3076,True,3.0,0.0367298437500001
1097,2924.981917055092,3466,True,-3.0,0.036188281249999954
1098,2139.055407321986,2554,True,-5.0,0.03578921874999996
1099,2840.5594047854124,3350,True,1.0,0.03526578125000002
1100,3200.0402188433595,3685,True,1.0,0.03469
1101,3673.1204105227343,4284,True,1.0,0.03402062500000014
1102,2874.0456966393067,3389,True,0.0,0.033491093750000034
1103,2723.604538095914,3084,True,7.0,0.03300921874999996
1104,3239.6069915246376,3738,True,1.0,0.03242515625000009
1105,2791.7504140834453,3283,True,-1.0,0.03191218750000002
1106,3229.596726375893,3729,True,0.0,0.03132953125000004
1107,2017.695834643842,2400,True,-3.0,0.030954531250000028
1108,2963.4268625265026,3506,True,-2.0,0.030406718750000117
1109,1703.9158733145923,2004,True,0.0,0.03009359375000009
1110,4106.142231623931,4846,True,1.0,0.029336406250000113
1111,2367.8353749939256,2757,True,-1.0,0.028905624999999935
1112,3469.597255175373,4028,True,-2.0,0.028276250000000003
1113,1056.247046218179,1191,True,0.0,0.02809015625000011
1114,2862.728004374379,3273,True,-1.0,0.027578750000000096
1115,1719.8359373417377,1952,True,-2.0,0.027273749999999986
1116,1052.9476222799208,1195,True,1.0,0.027087031250000004
1117,1236.0781939709555,1430,True,-4.0,0.026863593750000025
1118,1288.5857521282376,1510,True,-4.0,0.026627656250000076
1119,1560.5421822658393,1839,True,-1.0,0.026340312500000018
1120,3361.368409681247,3912,True,0.0,0.025729062500000066
1121,2837.570449226227,3394,True,-3.0,0.025198750000000047
1122,1499.0493138721379,1769,True,-2.0,0.02492234375000002
1123,1130.3662089744732,1296,True,-4.0,0.024719843750000026
1124,2492.742565267001,2949,True,-1.0,0.024259062500000095
1125,3067.7847755192706,3683,True,-1.0,0.023683593750000065
1126,2851.614002076731,3262,True,0.0,0.02317390624999993
1127,1406.530660628114,1647,True,-3.0,0.02291656250000007
1128,2293.7617536865932,2676,True,2.0,0.022498437500000024
1129,2584.5337627645886,3040,True,0.0,0.02202343750000002
1130,2441.920039840968,2875,True,-3.0,0.021574218750000096
1131,2617.1008315557474,2964,True,4.0,0.021111093749999976
1132,1883.8571745779611,2148,True,-3.0,0.020775468750000026
1133,1984.7966271077062,2368,True,-5.0,0.020405468750000044
1134,3530.738809442798,4123,True,0.0,0.019761250000000063
1135,2865.896580046315,3277,True,-1.0,0.019249218749999963
1136,2571.495234361379,3021,True,-2.0,0.018777187500000014
1137,1407.791076921735,1635,True,-1.0,0.01852171874999997
1138,3157.160134723098,3636,True,0.0,0.01795359374999994
1139,2722.2456089698517,3090,True,3.0,0.017470781250000122
1140,1158.4971861312597,1320,True,-3.0,0.017264531249999937
1141,1793.3737757704628,2126,True,-4.0,0.01693234375000008
1142,2072.0964113603286,2392,True,-2.0,0.016558593750000017
1143,2161.327748490404,2503,True,-1.0,0.0161675
1144,2380.887861519536,2796,True,-5.0,0.015730624999999998
1145,1223.414176194145,1401,True,0.0,0.015511718750000014
1146,1341.291466972125,1552,True,-1.0,0.01526921874999998
1147,1301.9947501148588,1509,True,-1.0,0.01503343750000008
1148,2650.9420358297975,3114,True,0.0,0.01454687500000007
1149,1206.6585836422894,1378,True,0.0,0.014331562500000117
1150,2323.6495494808737,2714,True,1.0,0.013907500000000073
1151,1702.996980891308,1817,True,1.0,0.013623593750000107
1152,2515.664777348629,2964,True,1.0,0.013160468749999987
1153,1852.8525671993684,2071,False,154.0,0.01283687500000008
1154,2684.487247225163,3165,True,2.0,0.012342343749999984
1155,1151.8868937157936,1322,True,-2.0,0.012135781250000033
1156,2086.775344068924,2340,True,6.0,0.011770156249999997
1157,1799.8293462742354,1973,True,13.0,0.011461875000000066
1158,2478.2172820994797,2830,True,10.0,0.011019687500000042
1159,1048.8292816277515,1197,True,0.0,0.010832656250000072
1160,2035.5171641636032,2348,True,2.0,0.010465781249999973
1161,2199.337757921338,2559,True,2.0,0.010065937500000066
1162,2193.8936176900547,2549,True,5.0,0.00966765624999999
1163,2128.199266694256,2457,True,4.0,0.009283750000000035
1164,1485.9681705377247,1757,True,1.0,0.009009218750000048
1165,1114.4698194305684,1283,True,2.0,0.008808750000000032
1166,2796.709516908915,3219,True,1.0,0.008305781250000033
1167,3520.6945162350185,4209,True,-2.0,0.007648125000000006
1168,1831.973307478307,2077,True,-5.0,0.007323593750000024
1169,1777.4561660712172,2025,True,2.0,0.007007187500000067
1170,1111.9446323052973,1269,True,0.0,0.006808906249999969
1171,2009.141736440142,2311,True,15.0,0.006447812500000039
1172,2243.501643651721,2490,True,0.0,0.006058750000000002
1173,2896.150462016665,3348,True,22.0,0.005535625000000044
1174,1892.7809212958025,2059,True,-3.0,0.005213906250000067
1175,2439.0796968192835,2739,True,0.0,0.004785937500000004
1176,3268.0556431356576,3787,True,9.0,0.004194218750000034
1177,1313.2069486921016,1517,True,-1.0,0.00395718750000007
1178,2313.693241133699,2696,True,1.0,0.0035359375000000304
1179,1975.9453931260327,2152,True,2.0,0.0031996875000001035
1180,1242.1480853152805,1429,True,2.0,0.002976406250000063
1181,1950.6085278913151,2323,True,1.0,0.002613437499999982
1182,2159.3341851657947,2393,True,0.0,0.002239531250000093
1183,2208.716105413414,2458,True,2.0,0.0018554687500000888
1184,1378.9628079727486,1615,True,0.0,0.0016031250000000385
1185,2156.910621299425,2386,True,-1.0,0.0012303125000000525
1186,2601.272894077916,2939,True,2.0,0.0007710937500000625
1187,2318.2062698938003,2783,True,0.0,0.0003362500000000379
1188,1177.6038131269327,1345,True,-1.0,0.00012609374999994483
1189,1116.8710317988366,1271,True,-1.0,0.0
1190,2252.715287270591,2618,True,-2.0,0.0
1191,2084.2525496075527,2416,True,0.0,0.0
1192,1178.3557901940317,1347,True,3.0,0.0
1193,2479.4707012859612,2901,True,-3.0,0.0
1194,1864.6821999213482,2003,True,5.0,0.0
1195,1797.6818769761687,2128,True,1.0,0.0
1196,1699.2915218485173,2000,True,-1.0,0.0
1197,2133.140852925145,2361,True,4.0,0.0
1198,1987.2342385936622,2278,True,-1.0,0.0
1199,1203.339949911591,1378,True,0.0,0.0
1200,1224.7033298904619,1404,True,-2.0,0.0
1201,2046.967371332969,2259,True,9.0,0.0
1202,1640.6962563813336,1735,True,6.0,0.0
1203,963.2413062547018,1077,True,0.0,0.0
1204,1067.8791737457889,1210,True,-1.0,0.0
1205,1051.6861828462263,1188,True,-2.0,0.0
1206,1874.3449864763784,2138,True,-1.0,0.0
1207,1789.5888470189977,2038,True,0.0,0.0
1208,1138.2651938673635,1295,True,1.0,0.0
1209,1911.8455405441166,2185,True,-2.0,0.0
1210,2145.337507520324,2480,True,-1.0,0.0
1211,1923.827262459117,2203,True,-2.0,0.0
1212,2066.4607884654642,2384,True,-3.0,0.0
1213,1693.2134316540355,1801,True,4.0,0.0
1214,1146.459707105315,1307,True,0.0,0.0
1215,903.5410040230728,1002,True,-1.0,0.0
1216,1935.1512471672308,2220,True,-3.0,0.0
1217,1089.4467235945049,1238,True,2.0,0.0
1218,1929.987356265452,2203,True,2.0,0.0
1219,1686.7560714693025,1793,True,4.0,0.0
1220,1007.9574527058586,1131,True,5.0,0.0
1221,1888.272227438889,2157,True,0.0,0.0
1222,1867.5556500484968,2127,True,-2.0,0.0
1223,1956.371145164932,2241,True,3.0,0.0
1224,2150.076285054921,2365,True,2.0,0.0
1225,1939.137773332721,2214,True,0.0,0.0
1226,1653.3493370280314,1752,True,4.0,0.0
1227,1694.4347508236547,1804,True,2.0,0.0
1228,1027.0491278249397,1159,True,0.0,0.0
1229,1126.7496332461003,1290,True,0.0,0.0
1230,1036.5479402103933,1174,True,4.0,0.0
1231,1965.6960347080183,2251,True,0.0,0.0
1232,2135.4956489859505,2464,True,2.0,0.0
1233,1908.0963733005246,2072,True,4.0,0.0
1234,2367.9765780143,2753,True,1.0,0.0
1235,2071.3357285162306,2382,True,5.0,0.0
1236,1992.605971571568,2281,True,3.0,0.0
1237,1679.7949407598198,1803,True,2.0,0.0
1238,1113.6415956977173,1265,True,-1.0,0.0
1239,1060.7472374722138,1194,True,-2.0,0.0
1240,1058.4079741860983,1194,True,-2.0,0.0
1241,1652.3581607562924,1743,True,2.0,0.0
1242,1882.9743398386245,2147,True,3.0,0.0
1243,1821.521312397068,2067,True,4.0,0.0
1244,1624.116472821953,1725,True,5.0,0.0
1245,2071.7907301906725,2280,True,4.0,0.0
1246,1817.5981343743817,1968,True,5.0,0.0
1247,1137.7426430048927,1299,True,2.0,0.0
1248,2117.678945081038,2444,True,-3.0,0.0
1249,2232.633477687306,2481,True,1.0,0.0
1250,1678.820296388465,1973,True,-4.0,0.0
1251,1203.3040722227074,1378,True,-3.0,0.0
1252,2007.822185549328,2302,True,6.0,0.0
1253,1950.9149096326282,2234,True,-2.0,0.0
1254,1155.504714045205,1320,True,-1.0,0.0
1255,1805.827195772486,1948,True,0.0,0.0
1256,1956.5815778498156,2138,True,1.0,0.0
1257,1335.220876096405,1543,True,-2.0,0.0
1258,1286.3452137171414,1480,True,-2.0,0.0
1259,2065.2900491865107,2380,True,5.0,0.0
1260,2089.8956294899876,2410,True,0.0,0.0
1261,1837.9990934631367,1986,True,2.0,0.0
1262,1233.4102647148757,1411,True,-1.0,0.0
1263,1271.4082505110089,1459,True,0.0,0.0
1264,1438.1600785757682,1669,True,-2.0,0.0
1265,2437.297687228556,2734,True,4.0,0.0
1266,1336.270645472207,1550,True,1.0,0.0
1267,1215.4580434093987,1393,True,0.0,0.0
1268,2350.2585128497735,2731,True,-1.0,0.0
1269,1633.0194315117194,1918,True,1.0,0.0
1270,2108.209746472794,2326,True,-1.0,0.0
1271,2615.6452081851653,3067,True,4.0,0.0
1272,1259.4647842392885,1452,True,-2.0,0.0
1273,1654.6883322961387,1758,True,4.0,0.0
1274,1202.8176349692312,1382,True,-1.0,0.0
1275,1626.2238091818244,1717,True,2.0,0.0
1276,1645.6090817851766,1742,True,5.0,0.0
1277,1565.4904403278358,1642,True,5.0,0.0
1278,1635.5861540429585,1733,True,2.0,0.0
1279,1611.6440796283832,1709,True,5.0,0.0
1280,1012.8886136058696,1145,True,-4.0,0.0
1281,1564.4544682341418,1748,True,35.0,0.0
1282,2048.11574258335,2261,True,6.0,0.0
1283,1666.2425788451021,1790,True,3.0,0.0
1284,2336.008724625552,2722,True,2.0,0.0
1285,2081.4039642915313,2397,True,2.0,0.0
1286,1149.4964456157647,1311,True,1.0,0.0
1287,1786.1748218838313,1932,True,8.0,0.0
1288,2021.6552612473943,2238,True,3.0,0.0
1289,1819.8516180880476,2078,True,9.0,0.0
1290,1950.239905492382,2236,True,1.0,0.0
1291,1880.612430196522,2055,True,5.0,0.0
1292,1223.0329336012162,1413,True,0.0,0.0
1293,1155.5328719547567,1326,True,0.0,0.0
1294,2162.1195963963605,2494,True,1.0,0.0
1295,2453.3235632654687,2862,True,2.0,0.0
1296,1344.3395696113887,1559,True,1.0,0.0
1297,2256.7669417825978,2615,True,1.0,0.0
1298,2307.0892478385717,2674,True,0.0,0.0
1299,2096.6202839310577,2418,True,7.0,0.0
1300,1186.4879312426228,1362,True,-1.0,0.0
1301,1691.230498311767,1860,True,3.0,0.0
1302,2217.804365291878,2565,True,1.0,0.0
1303,2110.444446110908,2344,True,3.0,0.0
1304,2144.294615197463,2472,True,3.0,0.0
1305,2116.2747236138907,2437,True,5.0,0.0
1306,2097.213359890367,2409,True,1.0,0.0
1307,2105.016706827438,2430,True,6.0,0.0
1308,2208.0923846811356,2550,True,1.0,0.0
1309,1853.9599162360096,2013,True,2.0,0.0
1310,2095.2104610200627,2416,True,1.0,0.0
1311,1994.6034353475222,2288,True,-1.0,0.0
1312,2047.5374168996402,2359,True,1.0,0.0
1313,1880.7160638454507,2142,True,-1.0,0.0
1314,1065.5891816484102,1211,True,-1.0,0.0
1315,2013.0243681528307,2308,True,14.0,0.0
1316,1077.0124692330337,1226,True,0.0,0.0
1317,1145.8124777736634,1308,True,-2.0,0.0
1318,2152.3054956619217,2485,True,0.0,0.0
1319,1430.4507635060904,1672,True,-1.0,0.0
1320,1175.1133784898097,1363,True,-1.0,0.0
1321,2453.814920136768,2887,True,4.0,0.0
1322,1650.5571715580618,2002,True,0.0,0.0
1323,1599.8004026391473,1716,True,8.0,0.0
1324,2045.8646267893737,2364,True,2.0,0.0
1325,2020.8086424595137,2325,True,2.0,0.0
1326,1178.3663131429182,1358,True,-2.0,0.0
1327,1859.3922340676777,2016,True,2.0,0.0
1328,1372.448774079479,1623,True,-1.0,0.0
1329,1395.5406882491088,1628,True,-3.0,0.0
1330,2317.742655931542,2692,True,-1.0,0.0
1331,2483.9423346476997,2781,True,0.0,0.0
1332,2020.557586241786,2330,True,0.0,0.0
1333,1217.2143702335338,1405,True,-2.0,0.0
1334,2301.3282444494625,2624,True,16.0,0.0
1335,2596.295944051095,3070,True,36.0,0.0
1336,2677.1984519275697,3144,True,3.0,0.0
1337,1025.956866169451,1307,True,-2.0,0.0
1338,1098.0289553631935,1366,True,1.0,0.0
1339,2115.1043686224352,2454,True,3.0,0.0
1340,2640.969671483502,3128,True,2.0,0.0
1341,1223.5481090126036,1422,True,-1.0,0.0
1342,1737.6780460412476,1860,True,4.0,0.0
1343,984.4472684823637,1108,True,0.0,0.0
1344,965.3876280906973,1090,True,-3.0,0.0
1345,966.3036517727086,1082,True,-2.0,0.0
1346,965.4944092402434,1080,True,-3.0,0.0
1347,972.4930482150905,1093,True,6.0,0.0
1348,983.0769933670343,1102,True,-3.0,0.0
1349,965.0937409154554,1080,True,0.0,0.0
1350,1682.0278418678868,1904,True,2.0,0.0
1351,957.6017814184833,1073,True,-3.0,0.0
1352,1761.7472715814215,1884,True,6.0,0.0
1353,1568.7866976017199,1646,True,5.0,0.0
1354,1654.134836896066,1876,True,1.0,0.0
1355,1663.3016169895745,1888,True,-2.0,0.0
1356,1655.455496361405,1876,True,2.0,0.0
1357,1579.957440559779,1648,True,0.0,0.0
1358,1740.204696030078,1978,True,1.0,0.0
1359,1832.0576267893096,2087,True,-2.0,0.0
1360,987.0535514410317,1106,True,-3.0,0.0
1361,1858.9177658793833,2133,True,2.0,0.0
1362,805.341277172722,943,True,-4.0,0.0
1363,935.2740320382629,1135,True,1.0,0.0
1364,1991.5607972810242,2308,True,2.0,0.0
1365,1651.507427524961,2024,True,17.0,0.0
1366,2083.1061761862115,2397,True,-2.0,0.0
1367,1214.226174071916,1392,True,0.0,0.0
1368,1168.560128363925,1332,True,-2.0,0.0
1369,1244.3394271586697,1429,True,-1.0,0.0
1370,2226.038761547532,2576,True,2.0,0.0
1371,2208.2166821371493,2447,True,1.0,0.0
1372,1364.119991349376,1580,True,-2.0,0.0
1373,2433.379504306218,2718,True,1.0,0.0
1374,2023.1619059026534,2216,True,-1.0,0.0
1375,1526.0657838052082,1786,True,2.0,0.0
1376,2260.5896308916012,2625,True,0.0,0.0
1377,2263.7488461241783,2628,True,2.0,0.0
1378,2193.975821125723,2431,True,1.0,0.0
1379,2091.873102098913,2406,True,-1.0,0.0
1380,1769.486745269114,2003,True,1.0,0.0
1381,950.0913352117506,1240,True,2.0,0.0
1382,1512.2271974331504,1827,True,2.0,0.0
1383,2282.092767061831,2648,True,0.0,0.0
1384,2307.4686103469867,2574,True,3.0,0.0
1385,2216.435710147381,2510,True,1.0,0.0
1386,1282.0693578909204,1477,True,0.0,0.0
1387,2180.8555947804116,2519,True,4.0,0.0
1388,2462.8943232088764,2873,True,1.0,0.0
1389,2533.6388227964794,2865,True,2.0,0.0
1390,2036.1051688903126,2446,True,2.0,0.0
1391,1310.0537507740617,1523,True,-1.0,0.0
1392,2253.8627071825254,2610,True,22.0,0.0
1393,2189.044552419943,2537,True,28.0,0.0
1394,2030.176437635026,2350,True,24.0,0.0
1395,1941.947344051811,2220,True,2.0,0.0
1396,1090.7646290961898,1248,True,0.0,0.0
1397,2105.2721267831735,2424,True,2.0,0.0
1398,2056.1548240716847,2367,True,24.0,0.0
1399,2068.623969707885,2286,True,1.0,0.0
1400,1979.155065513572,2267,True,2.0,0.0
1401,1624.9353999790324,1762,True,3.0,0.0
1402,2026.896681691551,2321,True,3.0,0.0
1403,2057.2240447588224,2366,True,0.0,0.0
1404,2183.7222194461547,2433,True,5.0,0.0
1405,1800.150009132781,2032,True,3.0,0.0
1406,1075.8548640211936,1228,True,3.0,0.0
1407,1801.8207055579066,1946,True,3.0,0.0
1408,2183.9221927534254,2522,True,1.0,0.0
1409,2086.362164701421,2405,True,-1.0,0.0
1410,2001.4090126807523,2297,True,12.0,0.0
1411,2226.6923568094835,2492,True,2.0,0.0
1412,1279.0550819874302,1480,True,1.0,0.0
1413,1533.0845248204832,1796,True,0.0,0.0
1414,2316.2040279635053,2659,True,4.0,0.0
1415,2556.592672101578,2990,True,3.0,0.0
1416,2392.185196756749,2783,True,2.0,0.0
1417,2189.5379158948945,2533,True,0.0,0.0
1418,2114.5667994728747,2438,True,3.0,0.0
1419,2106.066564084764,2333,True,3.0,0.0
1420,1996.8093221199395,2288,True,0.0,0.0
1421,1040.1807469193645,1179,True,-1.0,0.0
1422,1598.787412266913,1795,True,3.0,0.0
1423,1100.3625412138153,1252,True,0.0,0.0
1424,1858.0109615507909,2016,True,3.0,0.0
1425,2167.160597500983,2404,True,2.0,0.0
1426,2210.401577234434,2465,True,5.0,0.0
1427,2171.756434859401,2506,True,1.0,0.0
1428,1395.772336571692,1625,True,2.0,0.0
1429,2316.8169285846957,2690,True,1.0,0.0
1430,2139.812850686075,2479,True,19.0,0.0
1431,2416.1264126400097,2724,True,3.0,0.0
1432,2286.7357783991133,2653,True,5.0,0.0
1433,2263.065172829379,2629,True,1.0,0.0
1434,2184.9951759320106,2523,True,11.0,0.0
1435,1373.0260249902362,1597,True,0.0,0.0
1436,2127.622455281976,2361,True,4.0,0.0
1437,2189.631626242702,2527,True,1.0,0.0
1438,1570.1330375700845,1754,True,4.0,0.0
1439,2187.5523289266976,2453,True,2.0,0.0
1440,1174.6259198241212,1346,True,2.0,0.0
1441,2381.563533209881,2674,True,2.0,0.0
1442,1342.8832756954791,1556,True,2.0,0.0
1443,2272.4458541721956,2634,True,-1.0,0.0
1444,2286.167114460939,2553,True,3.0,0.0
1445,2353.7419294264314,2736,True,3.0,0.0
1446,2289.4706595680655,2652,True,1.0,0.0
1447,2116.046416812238,2334,True,2.0,0.0
1448,1637.5755900069873,1929,True,0.0,0.0
1449,2300.9365164255146,2668,True,-1.0,0.0
1450,1262.551630429108,1459,True,-1.0,0.0
1451,2183.725872659492,2519,True,4.0,0.0
1452,2335.7382106031423,2711,True,1.0,0.0
1453,2217.6080924934467,2566,True,3.0,0.0
1454,2118.316857682933,2442,True,4.0,0.0
1455,2313.425071606391,2684,True,2.0,0.0
1456,2247.6022191358998,2492,True,2.0,0.0
1457,1301.1195065735162,1503,True,-1.0,0.0
1458,2170.068243019504,2505,True,-2.0,0.0
1459,1838.7474060258842,2117,True,34.0,0.0
1460,1242.5023037184596,1452,True,0.0,0.0
1461,1558.9716583522138,1830,True,-1.0,0.0
1462,2421.7717737203193,2819,True,-1.0,0.0
1463,2274.0405651594556,2534,True,2.0,0.0
1464,2373.17505581989,2668,True,3.0,0.0
1465,1291.398112019536,1495,True,-1.0,0.0
1466,1418.9630033995297,1654,True,1.0,0.0
1467,1376.7267952823622,1602,True,0.0,0.0
1468,2604.524376889531,3051,True,1.0,0.0
1469,1719.6277323406532,2031,True,0.0,0.0
1470,2484.233447743326,2898,True,1.0,0.0
1471,2273.677026432732,2537,True,3.0,0.0
1472,2405.92227213812,2802,True,6.0,0.0
1473,1462.0961490255947,1710,True,0.0,0.0
1474,2440.2860672204483,2754,True,3.0,0.0
1475,1670.980952654521,1969,True,1.0,0.0
1476,1385.2455809477146,1611,True,-1.0,0.0
1477,2076.0772372850356,2281,True,1.0,0.0
1478,2283.1366193001923,2546,True,2.0,0.0
1479,2613.0177135694385,3064,True,1.0,0.0
1480,2383.057410997522,2774,True,0.0,0.0
1481,2234.859963107623,2481,True,1.0,0.0
1482,2328.722642890271,2598,True,5.0,0.0
1483,2653.117658313883,3112,True,0.0,0.0
1484,2277.116859201747,2540,True,4.0,0.0
1485,2206.7012177131614,2554,True,3.0,0.0
1486,2186.0885442672356,2521,True,7.0,0.0
1487,2395.830576908731,2690,True,0.0,0.0
1488,2378.3476739931134,2765,True,0.0,0.0
1489,2228.4644618105913,2576,True,1.0,0.0
1490,2450.469575581241,2857,True,1.0,0.0
1491,2253.4902990393925,2605,True,1.0,0.0
1492,2258.559322007722,2612,True,1.0,0.0
1493,2130.9558699808167,2455,True,0.0,0.0
1494,2075.6614368550077,2381,True,0.0,0.0
1495,2138.629141313461,2467,True,1.0,0.0
1496,1082.0843772924725,1230,True,0.0,0.0
1497,1988.2184102148074,2277,True,3.0,0.0
1498,1961.7583324843238,2139,True,1.0,0.0
1499,1156.8992389818798,1324,True,-1.0,0.0
1500,2168.648844865868,2502,True,0.0,0.0
1501,2166.082968792025,2501,True,-1.0,0.0
1502,2167.779658074448,2499,True,0.0,0.0
1503,1353.1206869084008,1567,True,-2.0,0.0
1504,1420.2736201869643,1651,True,-1.0,0.0
1505,1381.3419860820752,1604,True,-2.0,0.0
1506,1475.7956162060086,1721,True,-1.0,0.0
1507,1458.112391979851,1700,True,-1.0,0.0
1508,1565.9914001816092,1837,True,-1.0,0.0
1509,2532.5496204682436,2858,True,2.0,0.0
1510,2286.0353356718906,2651,True,1.0,0.0
1511,2441.9901122727333,2851,True,0.0,0.0
1512,1256.2727236121473,1444,True,-1.0,0.0
1513,2655.354201567705,3001,True,2.0,0.0
1514,2547.3382137516364,2992,True,-2.0,0.0
1515,2459.9452570823046,2758,True,0.0,0.0
1516,1400.0194342335055,1632,True,-1.0,0.0
1517,1279.919666130382,1476,True,0.0,0.0
1518,2315.901868960526,2702,True,-1.0,0.0
1519,1216.3257772073716,1397,True,-3.0,0.0
1520,2139.5873572573714,2477,True,-5.0,0.0
1521,1337.391707253136,1553,True,-2.0,0.0
1522,2185.066378269991,2539,True,-2.0,0.0
1523,1283.5961013133267,1483,True,-1.0,0.0
1524,1332.5521881222678,1541,True,0.0,0.0
1525,1609.495274364943,1894,True,-1.0,0.0
1526,2078.7549865555243,2277,True,2.0,0.0
1527,2214.202415539488,2457,True,2.0,0.0
1528,1811.9535653827995,2149,True,0.0,0.0
1529,1520.888863049984,1781,True,-2.0,0.0
1530,2261.269381923515,2623,True,0.0,0.0
1531,1505.6046170755983,1762,True,-1.0,0.0
1532,1350.055612637201,1565,True,0.0,0.0
1533,1703.8837173367142,1815,True,2.0,0.0
1534,2081.885886509094,2398,True,6.0,0.0
1535,2184.6591664087846,2529,True,-2.0,0.0
1536,2103.2482120543264,2321,True,2.0,0.0
1537,2162.547894207281,2502,True,-1.0,0.0
1538,1902.4862097567257,2063,True,2.0,0.0
1539,1741.9735384594603,2063,True,-1.0,0.0
1540,2240.6057565085775,2596,True,-2.0,0.0
1541,1534.6614175157515,1804,True,-3.0,0.0
1542,2212.4306747545265,2565,True,-1.0,0.0
