Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed
233,0.9439999999999998,211.46360651915217,0.5,0.0,-8.0,6.784407615661621
234,0.9439999999999998,212.40760651915215,0.5,0.0,-8.0,6.800988674163818
235,0.9439999999999998,213.35160651915214,0.5,0.0,-8.0,6.796572685241699
236,0.9439999999999998,214.29560651915213,0.5,0.0,-8.0,6.823243141174316
237,0.9439999999999998,215.23960651915212,0.5,0.0,-8.0,6.838131427764893
238,0.9439999999999998,216.1836065191521,0.5,0.0,-8.0,6.859475612640381
239,0.951,217.1346065191521,0.5,0.0,-7.0,6.8901896476745605
240,0.951,218.0856065191521,0.5,0.0,-7.0,6.909626483917236
241,0.9454444444444444,219.03105096359653,0.5,0.01,-7.0,6.90386962890625
242,0.9454444444444444,219.97649540804096,0.5,0.01,-7.0,6.935113906860352
243,0.9454444444444444,220.9219398524854,0.5,0.01,-7.0,6.96088171005249
244,0.9454444444444444,221.86738429692983,0.5,0.01,-7.0,6.959748268127441
245,0.9384444444444443,222.80582874137428,0.5,0.01,-8.0,6.959774494171143
246,0.9384444444444443,223.74427318581874,0.5,0.01,-8.0,6.967453479766846
247,0.9439999999999998,224.68827318581873,0.5,0.0,-8.0,6.989314079284668
248,0.9439999999999998,225.63227318581872,0.5,0.0,-8.0,7.0104498863220215
249,0.9439999999999998,226.5762731858187,0.5,0.0,-8.0,7.022595405578613
250,0.9439999999999998,227.5202731858187,0.5,0.0,-8.0,7.036381244659424
251,0.9439999999999998,228.46427318581868,0.5,0.0,-8.0,7.021471977233887
252,0.9384444444444443,229.40271763026314,0.5,0.01,-8.0,7.024223804473877
253,0.9454444444444444,230.34816207470757,0.5,0.01,-7.0,7.030402183532715
254,0.9384444444444443,231.28660651915203,0.5,0.01,-8.0,7.066556930541992
255,0.9384444444444443,232.2250509635965,0.5,0.01,-8.0,7.095232009887695
256,0.9384444444444443,233.16349540804094,0.5,0.01,-8.0,7.120637893676758
257,0.9384444444444443,234.1019398524854,0.5,0.01,-8.0,7.136940956115723
258,0.9384444444444443,235.04038429692986,0.5,0.01,-8.0,7.14515495300293
259,0.9369999999999999,235.97738429692987,0.5,0.0,-9.0,7.164493560791016
260,0.9369999999999999,236.91438429692988,0.5,0.0,-9.0,7.178308010101318
261,0.9369999999999999,237.8513842969299,0.5,0.0,-9.0,7.186331272125244
262,0.9439999999999998,238.79538429692988,0.5,0.0,-8.0,7.194882392883301
263,0.9439999999999998,239.73938429692987,0.5,0.0,-8.0,7.204987525939941
264,0.9439999999999998,240.68338429692986,0.5,0.0,-8.0,7.217877388000488
265,0.9384444444444443,241.62182874137432,0.5,0.01,-8.0,7.2038960456848145
266,0.9384444444444443,242.56027318581877,0.5,0.01,-8.0,7.227730751037598
267,0.9384444444444443,243.49871763026323,0.5,0.01,-8.0,7.242763042449951
268,0.9384444444444443,244.4371620747077,0.5,0.01,-8.0,7.228518486022949
269,0.9314444444444444,245.36860651915214,0.5,0.01,-9.0,7.246485233306885
270,0.9314444444444444,246.3000509635966,0.5,0.01,-9.0,7.262946605682373
271,0.9314444444444444,247.23149540804104,0.5,0.01,-9.0,7.2825026512146
272,0.9314444444444444,248.1629398524855,0.5,0.01,-9.0,7.304668426513672
273,0.9314444444444444,249.09438429692995,0.5,0.01,-9.0,7.29518461227417
274,0.9314444444444444,250.0258287413744,0.5,0.01,-9.0,7.281418800354004
275,0.9314444444444444,250.95727318581885,0.5,0.01,-9.0,7.259938716888428
276,0.9314444444444444,251.8887176302633,0.5,0.01,-9.0,7.253328800201416
277,0.9314444444444444,252.82016207470775,0.5,0.01,-9.0,7.270229339599609
278,0.9314444444444444,253.7516065191522,0.5,0.01,-9.0,7.2448906898498535
279,0.9314444444444444,254.68305096359666,0.5,0.01,-9.0,7.482089996337891
280,0.9314444444444444,255.6144954080411,0.5,0.01,-9.0,7.720935344696045
281,0.9314444444444444,256.54593985248556,0.5,0.01,-9.0,7.941696643829346
282,0.9314444444444444,257.47738429693,0.5,0.01,-9.0,8.072967529296875
283,0.9314444444444444,258.4088287413744,0.5,0.01,-9.0,8.174257278442383
284,0.9314444444444444,259.34027318581883,0.5,0.01,-9.0,8.256299018859863
285,0.9314444444444444,260.27171763026325,0.5,0.01,-9.0,8.303301811218262
286,0.9314444444444444,261.2031620747077,0.5,0.01,-9.0,8.362936019897461
287,0.9314444444444444,262.1346065191521,0.5,0.01,-9.0,8.412696838378906
288,0.9314444444444444,263.0660509635965,0.5,0.01,-9.0,8.460871696472168
289,0.9314444444444444,263.99749540804095,0.5,0.01,-9.0,8.508508682250977
290,0.9314444444444444,264.92893985248537,0.5,0.01,-9.0,8.540121078491211
291,0.9314444444444444,265.8603842969298,0.5,0.01,-9.0,8.570192337036133
292,0.9314444444444444,266.7918287413742,0.5,0.01,-9.0,8.58427619934082
293,0.9314444444444444,267.72327318581864,0.5,0.01,-9.0,8.614275932312012
294,0.9384444444444443,268.66171763026307,0.5,0.01,-8.0,8.636430740356445
295,0.9384444444444443,269.6001620747075,0.5,0.01,-8.0,8.65427303314209
296,0.9384444444444443,270.5386065191519,0.5,0.01,-8.0,8.688126564025879
297,0.9454444444444444,271.48405096359636,0.5,0.01,-7.0,8.71452808380127
298,0.9454444444444444,272.4294954080408,0.5,0.01,-7.0,8.73451042175293
299,0.9524444444444443,273.38193985248523,0.5,0.01,-6.0,8.76784896850586
300,0.9524444444444443,274.33438429692967,0.5,0.01,-6.0,8.785974502563477
301,0.9594444444444444,275.2938287413741,0.5,0.01,-5.0,8.802999496459961
302,0.9664444444444443,276.26027318581856,0.5,0.01,-4.0,8.834720611572266
303,0.9664444444444443,277.226717630263,0.5,0.01,-4.0,8.857483863830566
304,0.9664444444444443,278.19316207470746,0.5,0.01,-4.0,8.879718780517578
305,0.9734444444444444,279.1666065191519,0.5,0.01,-3.0,8.905442237854004
306,0.9734444444444444,280.14005096359637,0.5,0.01,-3.0,8.92785930633545
307,0.9734444444444444,281.1134954080408,0.5,0.01,-3.0,8.946105003356934
308,0.9804444444444443,282.0939398524853,0.5,0.01,-2.0,8.967485427856445
309,0.9804444444444443,283.07438429692974,0.5,0.01,-2.0,8.985718727111816
310,0.9804444444444443,284.0548287413742,0.5,0.01,-2.0,9.006362915039062
311,0.9874444444444445,285.04227318581866,0.5,0.01,-1.0,9.029458045959473
312,0.9874444444444445,286.0297176302631,0.5,0.01,-1.0,9.051582336425781
313,0.9874444444444445,287.0171620747076,0.5,0.01,-1.0,9.074506759643555
314,0.9944444444444444,288.01160651915205,0.5,0.01,0.0,9.096065521240234
315,0.9555555555555555,288.96716207470763,0.3,0.08,0.0,9.106167793273926
316,0.9485555555555556,289.9157176302632,0.3,0.08,1.0,9.100312232971191
317,0.9555555555555555,290.8712731858188,0.3,0.08,0.0,9.085055351257324
318,0.9415555555555555,291.81282874137435,0.3,0.08,-2.0,9.063668251037598
319,0.9664444444444443,292.7792731858188,0.5,0.01,-4.0,9.03509521484375
320,0.9454444444444444,293.7247176302632,0.5,0.01,-7.0,9.011802673339844
321,0.9384444444444443,294.66316207470766,0.5,0.01,-8.0,9.003294944763184
322,0.9384444444444443,295.6016065191521,0.5,0.01,-8.0,8.999062538146973
323,0.9314444444444444,296.5330509635965,0.5,0.01,-9.0,8.998034477233887
324,0.9314444444444444,297.46449540804093,0.5,0.01,-9.0,9.01500129699707
325,0.9314444444444444,298.39593985248536,0.5,0.01,-9.0,9.0252685546875
326,0.9369999999999999,299.33293985248537,0.5,0.0,-9.0,9.042272567749023
327,0.9299999999999998,300.2629398524854,0.5,0.0,-10.0,9.053840637207031
328,0.9369999999999999,301.1999398524854,0.5,0.0,-9.0,9.063554763793945
329,0.9314444444444444,302.1313842969298,0.5,0.01,-9.0,9.069916725158691
330,0.9314444444444444,303.06282874137423,0.5,0.01,-9.0,9.10273265838623
331,0.9314444444444444,303.99427318581866,0.5,0.01,-9.0,9.126002311706543
332,0.9314444444444444,304.9257176302631,0.5,0.01,-9.0,9.149238586425781
333,0.9314444444444444,305.8571620747075,0.5,0.01,-9.0,9.16716194152832
334,0.9314444444444444,306.7886065191519,0.5,0.01,-9.0,9.168135643005371
335,0.9314444444444444,307.72005096359635,0.5,0.01,-9.0,9.182220458984375
336,0.9314444444444444,308.6514954080408,0.5,0.01,-9.0,9.210806846618652
337,0.9314444444444444,309.5829398524852,0.5,0.01,-9.0,9.233592987060547
338,0.9314444444444444,310.5143842969296,0.5,0.01,-9.0,9.255905151367188
339,0.9314444444444444,311.44582874137404,0.5,0.01,-9.0,9.283249855041504
340,0.9314444444444444,312.37727318581847,0.5,0.01,-9.0,9.296489715576172
341,0.9314444444444444,313.3087176302629,0.5,0.01,-9.0,9.320980072021484
342,0.9314444444444444,314.2401620747073,0.5,0.01,-9.0,9.34272575378418
343,0.9314444444444444,315.17160651915174,0.5,0.01,-9.0,9.363367080688477
344,0.9314444444444444,316.10305096359616,0.5,0.01,-9.0,9.391538619995117
345,0.9258888888888889,317.02893985248505,0.4,0.02,-9.0,9.396029472351074
346,0.9258888888888889,317.95482874137394,0.4,0.02,-9.0,9.40584945678711
347,0.9258888888888889,318.88071763026284,0.4,0.02,-9.0,9.398415565490723
348,0.9188888888888888,319.7996065191517,0.4,0.02,-10.0,9.399879455566406
349,0.9188888888888888,320.7184954080406,0.4,0.02,-10.0,9.392388343811035
350,0.9188888888888888,321.6373842969295,0.4,0.02,-10.0,9.386116027832031
